symbol,em_name,price_hkd,pct_chg,volume_shares,turnover_hkd,turnover_rate_pct,pe_dynamic,pb,pe_ttm,total_mv_hkd,float_mv_hkd,latest_high,latest_low,latest_open,prev_close,ts_code
00554,汉思集团控股,0.204,-0.49,0.0,,0.0,-5.52,0.98,-5.52,895015948.0,895015948.0,0.205,0.204,0.205,0.205,00554.HK
03116,GX亚太高股息率,101.9,-0.49,3800.0,387702.0,,,,,,,102.4,101.15,102.4,102.4,03116.HK
02390,知乎-W,8.11,-0.49,0.0,,0.0,-10.17,0.51,-10.17,2158405700.0,2034859947.0,8.15,8.11,8.15,8.15,02390.HK
03012,东汇香港35,20.24,-0.49,0.0,,,,,,,,20.34,20.1,20.34,20.34,03012.HK
00579,京能清洁能源,2.02,-0.49,3520000.0,7094000.0,0.12,5.44,0.41,5.44,16653906451.0,5715947136.0,2.04,2.0,2.04,2.03,00579.HK
00552,中国通信服务,4.04,-0.49,4834246.0,19454683.0,0.2,7.0,0.53,7.0,27981114336.0,9661337770.0,4.05,3.99,4.04,4.06,00552.HK
83434,易方达数科-R,12.06,-0.5,0.0,,,,,,,,12.12,11.99,12.12,12.12,83434.HK
01502,金融街物业,2.0,-0.5,110000.0,220830.0,0.11,6.29,0.5,6.29,747000000.0,207000000.0,2.03,1.99,2.03,2.01,01502.HK
00071,美丽华酒店,10.0,-0.5,27250.0,273092.0,0.0,10.2,0.33,10.2,6909596950.0,6909596950.0,10.06,10.0,10.0,10.05,00071.HK
00069,香格里拉(亚洲),4.0,-0.5,712001.0,2851724.0,0.02,16.44,0.35,16.44,14364464624.0,14364464624.0,4.05,3.98,4.03,4.02,00069.HK
03519,A恒生国指备兑,8.85,-0.51,177300.0,1557710.0,,,,,,,8.9,8.745,8.895,8.895,03519.HK
03469,南方港股通红利,7.8,-0.51,400.0,3120.0,,,,,,,7.8,7.8,7.8,7.84,03469.HK
00745,中国国家文化产业,3.9,-0.51,20000.0,76000.0,0.01,76.98,14.87,76.98,914029178.0,914029178.0,3.92,3.9,3.92,3.92,00745.HK
03419,A GX恒指备兑,9.65,-0.52,2981607.0,28644674.0,,,,,,,9.7,9.555,9.7,9.7,03419.HK
01785,成都高速,1.93,-0.52,6000.0,11400.0,0.0,5.46,0.55,5.46,3196276860.0,880276860.0,1.93,1.9,1.9,1.94,01785.HK
01310,香港宽频,5.75,-0.52,2127087.0,12102529.0,0.14,41.09,4.02,41.09,8503799016.0,8503799016.0,5.82,5.55,5.78,5.78,01310.HK
03068,FA南方以太币,7.66,-0.52,8712.0,66981.0,,,,,,,7.7,7.655,7.7,7.7,03068.HK
09040,GX中国-U,4.206,-0.52,0.0,,,,,,,,4.228,4.17,4.228,4.228,09040.HK
03789,御佳控股,0.191,-0.52,0.0,,0.0,410.75,0.73,410.75,229200000.0,229200000.0,0.192,0.191,0.192,0.192,03789.HK
02306,乐华娱乐,1.9,-0.52,36000.0,68400.0,0.0,22.21,1.01,22.21,1578062100.0,1578062100.0,1.9,1.9,1.9,1.91,02306.HK
01867,标准发展集团,0.19,-0.52,20000.0,3800.0,0.0,-5.53,3.83,-5.53,283860000.0,283860000.0,0.19,0.19,0.19,0.191,01867.HK
00296,英皇娱乐酒店,0.19,-0.52,45000.0,8585.0,0.0,-3.3,0.06,-3.3,225813287.0,225813287.0,0.191,0.19,0.191,0.191,00296.HK
08021,汇隆控股,0.189,-0.53,80000.0,15120.0,0.01,3.51,5.98,3.51,135769105.0,135769105.0,0.189,0.189,0.189,0.19,08021.HK
00737,湾区发展,1.89,-0.53,134621.0,254128.0,0.0,10.88,1.07,10.88,5824394635.0,5824394635.0,1.9,1.87,1.9,1.9,00737.HK
00637,利记,0.186,-0.53,0.0,,0.0,26.93,0.2,26.93,154147500.0,154147500.0,0.187,0.186,0.187,0.187,00637.HK
09115,安硕恒生指数-U,11.06,-0.54,8300.0,91657.0,,,,,,,11.06,11.0,11.05,11.12,09115.HK
02422,润歌互动,1.78,-0.56,76000.0,136040.0,0.0,-36.45,8.5,-36.45,2954800000.0,2954800000.0,1.83,1.78,1.79,1.79,02422.HK
03145,华夏亚洲高息股,14.21,-0.56,1115280.0,15835157.0,,,,,,,14.41,14.14,14.29,14.29,03145.HK
01308,海丰国际,31.92,-0.56,1858578.0,59173955.0,0.07,9.1,4.47,9.1,86551981197.0,86551981197.0,32.24,31.46,32.1,32.1,01308.HK
03444,恒生香港股票,7.09,-0.56,0.0,,,,,,,,7.13,7.02,7.13,7.13,03444.HK
01523,珩湾科技,8.78,-0.57,290000.0,2556385.0,0.03,27.45,21.15,27.45,9711145340.0,9711145340.0,8.99,8.69,8.87,8.83,01523.HK
06098,碧桂园服务,5.23,-0.57,5711781.0,29549421.0,0.18,25.59,0.44,25.59,17041089377.0,17041089377.0,5.26,5.11,5.25,5.26,06098.HK
02076,BOSS直聘-W,52.25,-0.57,35300.0,1835745.0,0.0,13.39,2.17,13.39,50559895584.0,44115238412.0,52.7,51.4,52.6,52.55,02076.HK
00905,胡桃资本,0.174,-0.57,64000.0,11216.0,0.01,-1.06,1.37,-1.06,182787154.0,182787154.0,0.176,0.174,0.175,0.175,00905.HK
03443,南方香港股票,8.66,-0.57,0.0,,,,,,,,8.71,8.575,8.71,8.71,03443.HK
00522,ASMPT,207.6,-0.57,2900865.0,599430032.0,0.69,81.2,5.09,81.2,87069149171.0,87069149171.0,212.2,193.1,193.1,208.8,00522.HK
02825,标智香港100,27.62,-0.58,25800.0,708620.0,,,,,,,27.66,27.44,27.44,27.78,02825.HK
00331,丰盛生活服务,5.14,-0.58,74082.0,380692.0,0.02,5.41,1.85,5.41,2313000000.0,2313000000.0,5.17,5.1,5.17,5.17,00331.HK
03433,南方美国国债20,67.68,-0.59,25030.0,1694244.0,,,,,,,67.78,67.6,67.78,68.08,03433.HK
02720,乐欣户外,20.2,-0.59,25000.0,503090.0,0.02,31.66,65.02,31.66,2589741000.0,2589741000.0,20.5,19.86,19.9,20.32,02720.HK
03151,PP科创50,13.4,-0.59,174000.0,2332068.0,,,,,,,13.77,13.21,13.6,13.48,03151.HK
83088,华夏恒生科技-R,5.005,-0.6,200.0,998.0,,,,,,,5.005,4.99,4.99,5.035,83088.HK
09801,安硕中国-U,2.996,-0.6,18000.0,53578.0,,,,,,,3.016,2.962,3.016,3.014,09801.HK
03403,华夏恒ESG,49.02,-0.61,800.0,39440.0,,,,,,,49.3,49.02,49.3,49.32,03403.HK
03589,A恒生科技备兑,8.135,-0.61,113200.0,918469.0,,,,,,,8.17,8.08,8.17,8.185,03589.HK
03535,南方港日现金流,7.295,-0.61,0.0,,,,,,,,7.34,7.24,7.34,7.34,03535.HK
00544,大同集团,1.62,-0.61,35000.0,57050.0,0.07,-1.14,-1.1,-1.14,81997037.0,81997037.0,1.63,1.62,1.63,1.63,00544.HK
83046,华夏以太币-R,3.546,-0.62,0.0,,,,,,,,3.568,3.522,3.568,3.568,83046.HK
00548,深圳高速公路股份,6.41,-0.62,858000.0,5487660.0,0.11,12.22,0.61,12.22,16267657774.0,4791475000.0,6.79,6.36,6.79,6.45,00548.HK
00336,华宝国际,3.2,-0.62,2189000.0,6865540.0,0.07,-24.0,0.82,-24.0,10330982003.0,10330982003.0,3.27,3.07,3.27,3.22,00336.HK
01193,华润燃气,15.86,-0.63,1820075.0,28755884.0,0.08,10.35,0.83,10.35,36700244134.0,36700244134.0,15.96,15.62,15.86,15.96,01193.HK
00187,京城机电股份,3.17,-0.63,1836000.0,5839240.0,1.84,-20.92,1.86,-20.92,1735530582.0,317000000.0,3.29,3.14,3.2,3.19,00187.HK
03129,中银大湾气候,11.09,-0.63,0.0,,,,,,,,11.16,11.01,11.16,11.16,03129.HK
03150,GX日本全球领导,85.06,-0.63,1150.0,98132.0,,,,,,,85.72,84.92,85.72,85.6,03150.HK
01481,竣球控股,1.57,-0.63,130000.0,203400.0,0.01,202.97,12.72,202.97,1601400000.0,1601400000.0,1.57,1.56,1.56,1.58,01481.HK
09403,华夏恒ESG-U,6.26,-0.63,0.0,,,,,,,,6.3,6.19,6.3,6.3,09403.HK
00315,数码通电讯,4.68,-0.64,484992.0,2261357.0,0.04,10.29,0.96,10.29,5152453493.0,5152453493.0,4.7,4.63,4.7,4.71,00315.HK
01083,港华智慧能源,3.08,-0.65,1111000.0,3404279.0,0.03,7.13,0.44,7.13,11308805754.0,11308805754.0,3.1,3.0,3.0,3.1,01083.HK
02832,博时科创50,13.82,-0.65,13000.0,184218.0,,,,,,,14.2,13.75,14.06,13.91,02832.HK
08218,毅高国际控股,0.153,-0.65,0.0,,0.0,-12.55,2.2,-12.55,101962739.0,101962739.0,0.154,0.153,0.154,0.154,08218.HK
00316,东方海外国际,122.4,-0.65,378937.0,46037644.0,0.06,6.86,0.77,6.86,80829691553.0,80829691553.0,123.2,120.1,123.2,123.2,00316.HK
03140,华夏港美AI,7.64,-0.65,18300.0,139240.0,,,,,,,7.665,7.6,7.65,7.69,03140.HK
83416,AGX国指兑-R,7.585,-0.65,76500.0,579360.0,,,,,,,7.6,7.53,7.6,7.635,83416.HK
00746,理文化工,4.48,-0.67,0.0,,0.0,6.62,0.58,6.62,3696000000.0,3696000000.0,4.51,4.48,4.51,4.51,00746.HK
02802,A南方国指备兑,7.455,-0.67,11999831.0,88903308.0,,,,,,,7.505,7.37,7.505,7.505,02802.HK
01100,飞达控股,1.49,-0.67,2000.0,2980.0,0.0,5.4,0.53,5.4,639455028.0,639455028.0,1.49,1.49,1.49,1.5,01100.HK
00183,宏辉集团,0.148,-0.67,96800.0,14213.0,0.02,-1.71,0.06,-1.71,83903060.0,83903060.0,0.149,0.147,0.149,0.149,00183.HK
89988,阿里巴巴-WR,88.5,-0.67,33200.0,2924175.0,0.0,16.4,1.58,16.4,1698586868283.0,1698586868283.0,89.1,87.4,89.1,89.1,89988.HK
00020,商汤-W,1.47,-0.68,251371046.0,365505840.0,0.6,-31.74,2.01,-31.74,62058388333.0,61308917105.0,1.48,1.43,1.48,1.48,00020.HK
03866,青岛银行,4.4,-0.68,1731000.0,7559855.0,0.08,4.19,0.53,4.19,25609560786.0,10084560086.0,4.47,4.31,4.47,4.43,03866.HK
06889,DYNAM JAPAN,2.92,-0.68,20370.0,58418.0,0.0,15.82,0.31,15.82,2019013840.0,2019013840.0,2.92,2.86,2.87,2.94,06889.HK
02803,PP中国基石,9.46,-0.68,23000.0,215510.0,,,,,,,9.46,9.37,9.37,9.525,02803.HK
03039,易方达恒指ESG,3.484,-0.68,203000.0,703632.0,,,,,,,3.484,3.46,3.472,3.508,03039.HK
83167,工银南方中国-R,49.32,-0.68,0.0,,,,,,,,49.66,48.9,49.66,49.66,83167.HK
02122,凯知乐国际,0.145,-0.68,0.0,,0.0,-1.38,-1.04,-1.38,196607571.0,196607571.0,0.146,0.145,0.146,0.146,02122.HK
01560,星星集团,0.145,-0.68,10000.0,1450.0,0.0,-0.35,0.17,-0.35,93017210.0,93017210.0,0.145,0.145,0.145,0.146,01560.HK
02340,昇柏控股,0.144,-0.69,0.0,,0.0,-2.25,0.85,-2.25,110120112.0,110120112.0,0.145,0.144,0.145,0.145,02340.HK
03600,现代牙科,5.75,-0.69,325000.0,1874840.0,0.03,9.0,1.63,9.0,5375387500.0,5375387500.0,5.8,5.7,5.79,5.79,03600.HK
02579,中伟新材,28.64,-0.69,1286500.0,36064249.0,1.23,14.67,1.11,14.67,29850150493.0,2985015456.0,29.24,27.48,28.56,28.84,02579.HK
09151,PP科创50-U,1.716,-0.69,0.0,,,,,,,,1.756,1.692,1.728,1.728,09151.HK
00603,中油燃气,0.143,-0.69,1524000.0,216526.0,0.03,9.99,0.2,9.99,806062948.0,806062948.0,0.143,0.141,0.143,0.144,00603.HK
08115,清大东方,9.98,-0.7,0.0,,0.0,816.26,11.12,816.26,2149991400.0,833928800.0,10.05,9.98,10.05,10.05,08115.HK
00165,中国光大控股,5.69,-0.7,3464000.0,19631310.0,0.21,-4.78,0.35,-4.78,9589093621.0,9589093621.0,5.81,5.6,5.81,5.73,00165.HK
09042,华夏比特币-U,0.995,-0.7,10000.0,9950.0,,,,,,,0.995,0.995,0.995,1.002,09042.HK
09836,安硕印度-U,4.538,-0.7,10600.0,47879.0,,,,,,,4.542,4.126,4.126,4.57,09836.HK
01328,金涌投资,4.25,-0.7,3000.0,12760.0,0.0,-123.94,1.05,-123.94,1088471512.0,1088471512.0,4.26,4.25,4.26,4.28,01328.HK
09425,MBC以太币-U,0.414,-0.72,0.0,,,,,,,,0.417,0.411,0.417,0.417,09425.HK
02170,贝康医疗-B,1.38,-0.72,5000.0,6900.0,0.01,-1.53,0.36,-1.53,377465880.0,114145092.0,1.38,1.38,1.38,1.39,02170.HK
00900,AEON CREDIT,8.24,-0.72,38432.0,319221.0,0.01,7.37,0.77,7.37,3450628544.0,3450628544.0,8.38,8.21,8.26,8.3,00900.HK
08028,天时资源,0.137,-0.72,0.0,,0.0,-6.01,1.27,-6.01,69312721.0,69312721.0,0.138,0.135,0.138,0.138,08028.HK
00526,利时集团控股,0.137,-0.72,86000.0,11814.0,0.0,10.39,0.44,10.39,1211630794.0,1211630794.0,0.138,0.137,0.138,0.138,00526.HK
03029,GX恒生ESG,4.65,-0.73,100.0,465.0,,,,,,,4.684,4.63,4.684,4.684,03029.HK
00669,创科实业,121.8,-0.73,1990410.0,242336498.0,0.11,23.89,4.11,23.89,222779135414.0,222779135414.0,123.4,119.5,121.2,122.7,00669.HK
02246,快狗打车,1.35,-0.74,0.0,,0.0,-0.5,0.53,-0.5,89128721.0,89128721.0,1.36,1.35,1.36,1.36,02246.HK
03454,南方美股七巨头,10.74,-0.74,148100.0,1590374.0,,,,,,,10.75,10.72,10.75,10.82,03454.HK
09958,力天影业,0.133,-0.75,0.0,,0.0,-1.39,-0.08,-1.39,66500000.0,66500000.0,0.134,0.133,0.134,0.134,09958.HK
00393,旭日企业,1.33,-0.75,284000.0,375960.0,0.02,26.54,0.67,26.54,1995000000.0,1995000000.0,1.33,1.31,1.32,1.34,00393.HK
01501,瑛泰医疗,31.76,-0.75,91600.0,2915476.0,0.04,27.69,2.53,27.69,6707712000.0,6707712000.0,32.6,31.02,32.0,32.0,01501.HK
01157,中联重科,7.94,-0.75,3971805.0,31209471.0,0.26,14.41,1.04,14.41,68669369774.0,12326909931.0,8.0,7.75,7.8,8.0,01157.HK
83403,华夏恒ESG-R,42.3,-0.75,5830.0,245326.0,,,,,,,42.3,42.08,42.08,42.62,83403.HK
00045,大酒店,5.25,-0.76,49000.0,257420.0,0.0,27.35,0.24,27.35,8751434213.0,8751434213.0,5.3,5.21,5.22,5.29,00045.HK
01857,中国光大水务,1.31,-0.76,213000.0,279470.0,0.01,4.45,0.29,4.45,3747748507.0,3747748507.0,1.32,1.3,1.32,1.32,01857.HK
09179,嘉实以太币-U,0.523,-0.76,0.0,,,,,,,,0.527,0.52,0.527,0.527,09179.HK
00656,复星国际,3.91,-0.76,7634500.0,29523962.0,0.09,-1.23,0.31,-1.23,31885353215.0,31885353215.0,3.91,3.82,3.88,3.94,00656.HK
00881,中升控股,5.13,-0.77,3482500.0,17626032.0,0.15,-6.55,0.25,-6.55,12142678517.0,12142678517.0,5.25,4.95,5.25,5.17,00881.HK
01339,中国人民保险集团,5.12,-0.78,58470976.0,295153968.0,0.67,4.8,0.63,4.8,226426831785.0,44678318080.0,5.22,4.95,5.1,5.16,01339.HK
09777,南方两倍做多伯克希尔-U,7.025,-0.78,0.0,,,,,,,,7.08,7.005,7.08,7.08,09777.HK
09434,易方达数科-U,1.778,-0.78,0.0,,,,,,,,1.792,1.77,1.792,1.792,09434.HK
01065,天津创业环保股份,3.79,-0.79,276000.0,1053260.0,0.08,6.0,0.5,6.0,5951884542.0,1288600000.0,3.86,3.76,3.81,3.82,01065.HK
01223,新沣集团,1.26,-0.79,1110000.0,1394100.0,0.04,-113.75,1.59,-113.75,3747523794.0,3747523794.0,1.28,1.24,1.28,1.27,01223.HK
00028,天安,3.75,-0.79,56000.0,211650.0,0.0,3.11,0.19,3.11,5497760591.0,5497760591.0,3.79,3.75,3.79,3.78,00028.HK
03110,GX恒生股息,29.86,-0.8,787775.0,23488706.0,,,,,,,30.1,29.64,30.1,30.1,03110.HK
08668,瀛海集团,0.124,-0.8,90000.0,11160.0,0.01,-10.97,14.24,-10.97,148800000.0,148800000.0,0.125,0.124,0.125,0.125,08668.HK
02219,朝聚眼科,2.48,-0.8,237500.0,590575.0,0.03,8.61,0.66,8.61,1748847640.0,1748847640.0,2.53,2.47,2.53,2.5,02219.HK
01127,狮子山集团,1.24,-0.8,176000.0,218240.0,0.02,5.09,0.58,5.09,954800000.0,954800000.0,1.24,1.24,1.24,1.25,01127.HK
00046,科联系统,1.24,-0.8,112000.0,140220.0,0.05,16.43,0.61,16.43,302974636.0,302974636.0,1.26,1.21,1.21,1.25,00046.HK
02805,银河博时东盟,9.295,-0.8,10000.0,92950.0,,,,,,,9.295,9.295,9.295,9.37,02805.HK
03396,联想控股,15.94,-0.81,5029382.0,80411625.0,0.4,31.98,0.61,31.98,37558320546.0,20273352601.0,16.39,15.64,15.98,16.07,03396.HK
03136,恒指ESGETF,12.25,-0.81,1300.0,15826.0,,,,,,,12.25,12.16,12.16,12.35,03136.HK
09140,华夏港美AI-U,0.979,-0.81,0.0,,,,,,,,0.987,0.973,0.987,0.987,09140.HK
01925,旷世芳香,1.22,-0.81,42000.0,51300.0,0.01,12.44,0.81,12.44,494151240.0,494151240.0,1.23,1.22,1.23,1.23,01925.HK
01569,民生教育,0.122,-0.81,0.0,,0.0,-0.62,0.11,-0.62,514561840.0,514561840.0,0.123,0.122,0.123,0.123,01569.HK
01250,山高新能源,1.22,-0.81,204000.0,245840.0,0.01,10.82,0.18,10.82,2740838246.0,2740838246.0,1.22,1.19,1.22,1.23,01250.HK
09167,工银南方中国-U,7.285,-0.82,0.0,,,,,,,,7.345,7.22,7.345,7.345,09167.HK
02800,盈富基金,24.08,-0.82,444959760.0,10666710528.0,,,,,,,24.18,23.82,24.18,24.28,02800.HK
00998,中信银行,7.21,-0.83,10271351.0,73804559.0,0.07,5.03,0.48,5.03,401201619923.0,107300395064.0,7.29,7.1,7.29,7.27,00998.HK
00581,中国东方集团,1.2,-0.83,1064000.0,1258260.0,0.03,17.94,0.18,17.94,4467082800.0,4467082800.0,1.21,1.16,1.21,1.21,00581.HK
03442,南方港美科技,7.78,-0.83,465500.0,3618575.0,,,,,,,7.875,7.75,7.845,7.845,03442.HK
09810,PP新兴东盟-U,9.53,-0.83,0.0,,,,,,,,9.61,9.46,9.61,9.61,09810.HK
08601,宝燵控股,0.238,-0.83,20000.0,4760.0,0.0,8.43,1.28,8.43,190400000.0,190400000.0,0.238,0.238,0.238,0.24,08601.HK
02605,METALIGHT,1.19,-0.83,38400.0,47260.0,0.02,-1.3,0.47,-1.3,183962888.0,183962888.0,1.26,1.19,1.23,1.2,02605.HK
00512,远大医药,4.76,-0.83,3495998.0,16536117.0,0.1,13.62,0.99,13.62,16895958664.0,16895958664.0,4.81,4.67,4.8,4.8,00512.HK
03167,工银南方中国,57.0,-0.84,0.0,,,,,,,,57.48,56.56,57.48,57.48,03167.HK
00863,OSL集团,11.87,-0.84,218000.0,2595450.0,0.02,-27.69,2.87,-27.69,10709928306.0,10709928306.0,12.12,11.66,11.97,11.97,00863.HK
00501,豪威集团,70.6,-0.84,533800.0,37980277.0,1.05,21.67,2.39,21.67,89054018004.0,3582321660.0,72.8,69.5,72.0,71.2,00501.HK
03040,GX中国,32.84,-0.85,13552.0,444366.0,,,,,,,33.12,32.68,33.12,33.12,03040.HK
09993,金辉控股,1.17,-0.85,29608000.0,34255390.0,0.73,-0.62,0.54,-0.62,4732915590.0,4732915590.0,1.2,1.14,1.19,1.18,09993.HK
00347,鞍钢股份,1.17,-0.85,3718600.0,4319398.0,0.26,-1.97,0.23,-1.97,10961988872.0,1651501800.0,1.19,1.15,1.18,1.18,00347.HK
00119,保利置业集团,1.63,-0.85,22604000.0,36525342.0,0.59,24.98,0.17,24.98,6228528482.0,6228528482.0,1.67,1.6,1.67,1.644,00119.HK
01985,美高域,3.49,-0.85,292000.0,1029980.0,0.1,-657.66,5.48,-657.66,1047000000.0,1047000000.0,3.7,3.49,3.7,3.52,01985.HK
00245,中薇金融,1.16,-0.85,20.0,21.0,0.0,17.37,0.48,17.37,2156553636.0,2156553636.0,1.17,1.15,1.17,1.17,00245.HK
03088,华夏恒生科技,5.795,-0.86,517860.0,2993139.0,,,,,,,5.81,5.76,5.8,5.845,03088.HK
01349,复旦张江,2.3,-0.86,5454000.0,12780910.0,1.67,-14.15,0.99,-14.15,2384115830.0,749800000.0,2.44,2.25,2.32,2.32,01349.HK
02812,三星中国龙网,10.3,-0.87,12041.0,123593.0,,,,,,,10.3,10.18,10.28,10.39,02812.HK
01854,中国万天控股,1.14,-0.87,40000.0,46000.0,0.0,-16.36,33.45,-16.36,2322897937.0,2322897937.0,1.15,1.14,1.15,1.15,01854.HK
00752,PICO FAR EAST,2.26,-0.88,152000.0,342840.0,0.01,6.62,1.12,6.62,2886614391.0,2886614391.0,2.28,2.24,2.28,2.28,00752.HK
02714,牧原股份,29.36,-0.88,842800.0,24620047.0,0.27,15.54,1.73,15.54,169495162824.0,9108150216.0,30.0,28.88,29.62,29.62,02714.HK
09047,F山证铁矿石-U,2.932,-0.88,0.0,,,,,,,,2.958,2.932,2.958,2.958,09047.HK
02837,GX恒生科技,5.62,-0.88,375600.0,2102414.0,,,,,,,5.64,5.58,5.635,5.67,02837.HK
00003,香港中华煤气,6.7,-0.89,10717198.0,71973036.0,0.06,21.98,2.11,21.98,125021129657.0,125021129657.0,6.76,6.64,6.76,6.76,00003.HK
00002,中电控股,72.5,-0.89,1694234.0,123466909.0,0.07,17.5,1.7,17.5,183167666325.0,183167666325.0,73.7,71.95,73.7,73.15,00002.HK
02683,华新手袋国际控股,1.11,-0.89,136000.0,152440.0,0.03,5.3,1.42,5.3,453574860.0,453574860.0,1.15,1.11,1.12,1.12,02683.HK
01499,欧科云链,0.11,-0.9,1210000.0,133340.0,0.02,-50.54,3.95,-50.54,590756100.0,590756100.0,0.111,0.109,0.11,0.111,01499.HK
03417,AGX恒科备兑,7.68,-0.9,2202639.0,16900573.0,,,,,,,7.75,7.635,7.75,7.75,03417.HK
00855,中国水务,4.38,-0.9,399000.0,1742260.0,0.02,8.0,0.52,8.0,7125000075.0,7125000075.0,4.43,4.34,4.43,4.42,00855.HK
03650,KEEP,2.18,-0.91,106200.0,232242.0,0.02,-13.74,0.75,-13.74,1091754654.0,1091754654.0,2.2,2.18,2.2,2.2,03650.HK
03184,GX印度精选十强,45.7,-0.91,83100.0,3797678.0,,,,,,,45.72,45.7,45.72,46.12,03184.HK
01141,民银资本,3.26,-0.91,2360223.0,7651858.0,0.22,23.65,2.2,23.65,3576117939.0,3576117939.0,3.29,3.21,3.27,3.29,01141.HK
06818,中国光大银行,3.24,-0.92,8273735.0,26655463.0,0.07,4.51,0.34,4.51,191437185438.0,41079103020.0,3.26,3.18,3.25,3.27,06818.HK
02342,京信通信,1.08,-0.92,4010000.0,4437860.0,0.13,96.43,1.06,96.43,3377066820.0,3377066820.0,1.14,1.07,1.09,1.09,02342.HK
00308,香港中旅,1.08,-0.92,4720400.0,5078696.0,0.09,-21.2,0.53,-21.2,5979564406.0,5979564406.0,1.09,1.07,1.08,1.09,00308.HK
00127,华人置业,1.08,-0.92,273500.0,298520.0,0.01,-5.3,0.17,-5.3,2060228605.0,2060228605.0,1.1,1.08,1.1,1.09,00127.HK
06601,朝云集团,2.15,-0.92,490500.0,1057130.0,0.04,11.58,0.86,11.58,2866667025.0,2866667025.0,2.17,2.13,2.16,2.17,06601.HK
03046,华夏以太币,4.084,-0.92,103481.0,424313.0,,,,,,,4.108,4.08,4.104,4.122,03046.HK
03185,GX金融科技,36.42,-0.92,0.0,,,,,,,,36.76,36.4,36.76,36.76,03185.HK
02563,华昊中天医药-B,3.2,-0.93,0.0,,0.0,-8.02,1.58,-8.02,1166681600.0,1166681600.0,3.23,3.2,3.23,3.23,02563.HK
00506,中国食品,3.2,-0.93,3774000.0,12008492.0,0.13,9.38,1.17,9.38,8951114867.0,8951114867.0,3.23,3.13,3.23,3.23,00506.HK
03190,富邦沪深港高股息,15.95,-0.93,529480.0,8423335.0,,,,,,,16.05,15.82,16.05,16.1,03190.HK
00392,北京控股,27.6,-0.93,557685.0,15347236.0,0.04,6.2,0.35,6.2,34720890197.0,34720890197.0,27.8,27.16,27.52,27.86,00392.HK
01599,城建设计,1.06,-0.93,10000.0,10600.0,0.0,2.51,0.16,2.51,1429590200.0,411213220.0,1.06,1.06,1.06,1.07,01599.HK
00124,粤海置地,0.212,-0.93,13826.0,2912.0,0.0,-0.61,0.12,-0.61,362845812.0,362845812.0,0.212,0.211,0.211,0.214,00124.HK
01641,红星冷链,5.29,-0.94,9000.0,47385.0,0.04,6.15,0.42,6.15,519811270.0,129956595.0,5.29,5.2,5.2,5.34,01641.HK
09088,华夏恒生科技-U,0.74,-0.94,0.0,,,,,,,,0.747,0.734,0.747,0.747,09088.HK
00916,龙源电力,5.26,-0.94,31993476.0,167762126.0,0.96,8.95,0.53,8.95,43972633023.0,17452059320.0,5.35,5.2,5.35,5.31,00916.HK
00381,权识国际,0.105,-0.94,1080000.0,114480.0,0.09,-1.02,0.43,-1.02,124228075.0,124228075.0,0.106,0.105,0.106,0.106,00381.HK
09046,华夏以太币-U,0.523,-0.95,0.0,,,,,,,,0.528,0.52,0.528,0.528,09046.HK
08377,维港育马,0.104,-0.95,100000.0,10380.0,0.02,-15.25,-2.83,-15.25,51057953.0,51057953.0,0.105,0.104,0.105,0.105,08377.HK
02130,嘉泓物流,3.1,-0.96,11000.0,34220.0,0.0,60.65,1.71,60.65,931515900.0,931515900.0,3.15,3.04,3.11,3.13,02130.HK
01051,国际资源,8.24,-0.96,9000.0,74740.0,0.0,4.84,0.29,4.84,3714708011.0,3714708011.0,8.32,8.24,8.32,8.32,01051.HK
01003,欢喜传媒,0.206,-0.96,290000.0,59990.0,0.01,-1.81,1.08,-1.81,903126735.0,903126735.0,0.208,0.204,0.208,0.208,01003.HK
00258,汤臣集团,2.06,-0.96,498000.0,1032460.0,0.02,5.88,0.35,5.88,4653587813.0,4653587813.0,2.09,2.06,2.09,2.08,00258.HK
00921,海信家电,24.56,-0.97,503000.0,12305260.0,0.11,9.64,1.76,9.64,34012190360.0,11287525684.0,25.46,24.12,24.58,24.8,00921.HK
80992,联想集团-R,20.46,-0.97,32000.0,649440.0,0.0,19.18,4.8,19.18,253799329319.0,253799329319.0,20.46,20.22,20.22,20.66,80992.HK
01316,耐世特,4.08,-0.97,5745000.0,23359570.0,0.23,12.9,0.62,12.9,10240083115.0,10240083115.0,4.12,4.02,4.12,4.12,01316.HK
09067,安硕恒生科技-U,1.222,-0.97,175700.0,215781.0,,,,,,,1.23,1.212,1.23,1.234,09067.HK
83690,美团-WR,61.05,-0.97,3400.0,205655.0,0.0,-9.37,2.51,-9.37,376960490316.0,341603200521.0,61.05,60.1,60.3,61.65,83690.HK
06993,蓝月亮集团,3.05,-0.97,1066543.0,3259738.0,0.02,-53.87,2.38,-53.87,17719418031.0,17719418031.0,3.08,3.01,3.08,3.08,06993.HK
02828,恒生中国企业,80.82,-0.98,22491096.0,1807161456.0,,,,,,,81.5,79.82,81.5,81.62,02828.HK
06888,英达公路再生科技,0.101,-0.98,305000.0,30625.0,0.03,-1.95,0.16,-1.95,108979000.0,108979000.0,0.101,0.101,0.101,0.102,06888.HK
02618,京东物流,12.02,-0.99,8883810.0,105582531.0,0.13,10.2,1.32,10.2,80257320899.0,80257320899.0,12.13,11.66,12.11,12.14,02618.HK
