ts_code,trade_date,close,vol,amount
00175.HK,20260624,17.56,31067358.0,544307588.82
00177.HK,20260624,9.68,4783000.0,46182160.0
00178.HK,20260624,0.83,2022000.0,1680240.0
00179.HK,20260624,23.02,6209542.0,143467783.66
00180.HK,20260624,0.188,324000.0,58218.0
00182.HK,20260624,0.43,19410000.0,8394350.0
00184.HK,20260624,2.3,20000.0,46880.0
00186.HK,20260624,0.156,90000.0,14040.0
00187.HK,20260624,3.17,8064000.0,26786900.0
00193.HK,20260624,0.202,42000.0,8367.0
00194.HK,20260624,4.27,2000.0,8540.0
02312.HK,20260624,0.375,250000.0,89000.0
02314.HK,20260624,2.94,7058000.0,20524420.0
02317.HK,20260624,0.72,48000.0,34560.0
02318.HK,20260624,52.85,38675933.0,2043403875.69
02319.HK,20260624,16.18,26219522.0,424904941.98
02322.HK,20260624,0.09,3896000.0,341728.0
02324.HK,20260624,0.107,2570000.0,270020.0
02326.HK,20260624,0.01,200000.0,2000.0
02327.HK,20260624,0.25,162000.0,40860.0
02328.HK,20260624,14.58,56974158.0,835995651.48
02330.HK,20260624,0.29,24000.0,7080.0
02331.HK,20260624,14.91,26822861.0,398500147.97
02333.HK,20260624,9.6,16744048.0,159921912.92
02336.HK,20260624,0.165,41000.0,6703.0
02338.HK,20260624,37.8,12241065.0,466706819.03
02339.HK,20260624,6.19,3238000.0,19783480.0
02342.HK,20260624,1.02,14595820.0,14852753.6
02343.HK,20260624,2.89,18706290.0,53842689.6
02348.HK,20260624,1.02,35000.0,35540.0
02355.HK,20260624,3.45,80000.0,273720.0
02356.HK,20260624,12.19,836432.0,10141995.04
02357.HK,20260624,2.87,17175000.0,49281355.0
02358.HK,20260624,0.012,1940000.0,23280.0
02368.HK,20260624,2.75,68000.0,187080.0
02369.HK,20260624,0.75,831740.0,623139.6
02371.HK,20260624,0.197,112000.0,19680.0
02380.HK,20260624,2.83,40274064.0,113714203.84
02383.HK,20260624,0.385,60000.0,22500.0
02388.HK,20260624,46.52,21371928.0,993709847.16
02389.HK,20260624,0.078,744000.0,56544.0
02600.HK,20260624,8.04,66222913.0,531956164.48
02628.HK,20260624,28.32,46680956.0,1325436409.94
02668.HK,20260624,0.35,10160000.0,3528850.0
02678.HK,20260624,5.97,344000.0,2032605.0
02688.HK,20260624,41.98,5366414.0,227070008.92
02866.HK,20260624,0.91,12906000.0,11731220.0
02877.HK,20260624,7.67,804000.0,6184641.0
02878.HK,20260624,0.34,5030000.0,1649420.0
02882.HK,20260624,0.395,17700.0,6887.5
02883.HK,20260624,6.6,9356143.0,61661811.63
