ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,quote_time,quote_source,financial_source,strict_net_cash,liquidity_bucket
01858.HK,20251231,1409120983.52,1409120983.52,674142399.68,598047.04,734978583.84,2.090242334837384,0.22490139831607653,1045766405.34,-0.045246901838633447,272542347.59,-0.03965674268205677,4,404839925.08,3,1.485420260960775,0.09714911302456064,,18727390.8,,18727390.8,,0.005730529392742839,86.24201906863041,现金类资产>总负债;近年盈利稳定;经营现金流稳定,春立医疗,北京市春立正达医疗器械股份有限公司,主板,20150311,8.52,3268003620.0,810597060.0,4626418.5,0.947775175644028,10.585152224824355,10.585152224824355,7985412.95,7855545.0,2026/06/25 15:09:12,tencent,cache,True,中低
01051.HK,20251231,5028523009.6,4571686153.6,263123128.0,,4765399881.6,19.110912247896355,1.313124785007112,218307499.2,0.05265350615097919,693538724.8,,3,61009984.0,4,0.08796910946478703,0.9046731055730661,,48758785.6,,48758785.6,,0.013435676217944333,85.8883750343386,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,国际资源,国际资源集团有限公司,主板,19940429,8.05,3629053335.989078,3629053335.989078,152601.0,0.2833131067961165,4.728398058252427,4.728398058252427,530554.311,487390.28,2026/06/25 14:59:52,tencent,cache,True,极低
01361.HK,20251231,4093846000.0,4093846000.0,3861103000.0,309472000.0,232743000.0,1.0602788892189616,0.026380720181748193,11145829000.0,0.1699048264414471,1308884000.0,0.20551008181008523,4,814615000.0,4,0.6223737168458015,0.22448742592926493,,584458000.0,,584458000.0,,0.06624655932072795,85.7764215848846,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,361度,361度国际有限公司,主板,20090630,4.07,8822465740.0,8822465740.0,12001230.0,0.7504964539007092,6.090567375886525,6.090567375886525,33672988.303,27659790.5,2026/06/25 15:11:37,tencent,cache,True,中
00867.HK,20251231,8487662000.0,5402760000.0,1656092000.0,690079000.0,6831570000.0,5.1251150298413375,0.27738641646889217,8212058000.0,-0.03542023261273186,1488892000.0,-0.2298181131290502,4,758421000.0,4,0.509386174416949,0.20322427684479466,,660555000.0,,660555000.0,,0.02682091881230948,85.52449411781218,现金类资产>总负债;近年盈利稳定;经营现金流稳定,康哲药业,康哲药业控股有限公司,主板,20100928,10.12,24628350901.119682,24628350901.119682,42224960.0,1.2812660731948566,14.944767556874382,14.944767556874382,64366925.5895,67720690.71000001,2026/06/25 15:11:29,tencent,cache,True,中
02306.HK,20251231,1014277000.0,766820000.0,574825000.0,61951000.0,439452000.0,1.7644970208324273,0.28755646341277635,906972000.0,-0.025567518497538244,64168000.0,-0.6661477660663444,3,112598000.0,3,1.7547375638947762,0.19070253085650168,,,69239000.0,69239000.0,,0.045306704646325933,83.70333132436609,现金类资产>总负债;近年盈利稳定;经营现金流稳定;股东回报率较高,乐华娱乐,乐华娱乐集团,主板,20230119,1.84,1528228560.0000002,1528228560.0000002,124290.0,0.9781052631578949,21.508631578947373,21.508631578947373,503984.4444444445,381610.0,2026/06/25 14:59:59,tencent,cache,True,极低
02190.HK,20251231,1731852000.0,1711765000.0,343833000.0,63640000.0,1388019000.0,5.036898726998281,0.23627228657148053,1057488000.0,0.4682634586874168,244370000.0,,2,384862000.0,3,1.574915087776732,0.1202889061668781,,32687000.0,118975000.0,151662000.0,,0.025816309089431683,83.68110314018452,现金类资产>总负债;经营现金流稳定,归创通桥,归创通桥医疗科技股份有限公司,主板,20210705,17.66,5874658514.298825,5737241515.273643,3456201.5,1.6701398992725238,21.71181869054281,21.71181869054281,11100703.1025,9967599.75,2026/06/25 15:09:22,tencent,cache,True,中低
03918.HK,20251231,2616632462.3999996,2616632462.3999996,2583618188.8,1292666608.0,33014273.599999428,1.0127783097917162,0.002120523596244999,4988149582.4,0.15844981756984122,2178274321.6,0.42867780689767,4,2731005096.0,4,1.2537470918694964,0.024039469905487776,,313758603.2,,313758603.2,,0.020152874773851855,82.05130348203649,现金类资产>总负债;近年盈利稳定;经营现金流稳定,金界控股,金界控股有限公司,主板,20061019,3.52,15568925362.80226,15568925362.80226,5976871.42,0.8352542372881355,6.453333333333333,6.453333333333333,16420835.4255,14086571.5,2026/06/25 15:11:08,tencent,cache,True,中低
09899.HK,20251231,12175076000.0,12175076000.0,3592055000.0,6196000.0,8583021000.0,3.3894458742975817,0.3958033166095361,7759450000.0,-0.04796118372030378,2748210000.0,,3,1618081000.0,4,0.5887763307753047,0.07251920340876425,,,1902000.0,1902000.0,,8.771013238710911e-05,81.19914631076597,现金类资产>总负债;近年盈利稳定;经营现金流稳定,网易云音乐,网易云音乐股份有限公司,主板,20211202,103.1,21685065889.6,21685065889.6,82449170.65,1.572874418604651,7.125888372093023,7.125888372093023,178766186.9105,134243826.8,2026/06/25 15:11:57,tencent,cache,True,高
00280.HK,20250930,416741589.74,398763187.58,227220636.44,163146787.05999997,189520953.3,1.834083366147269,0.4482218720604257,380045271.62,0.006172152454465563,36262652.62,0.012511638648736723,4,3214602.58,4,0.08864775044688941,-0.31103502102268443,,3651.92,,3651.92,,8.636883629557543e-06,81.14705638525636,现金类资产>总负债;近年盈利稳定;经营现金流稳定,景福集团,景福集团有限公司,主板,19880328,0.465,422828436.3473684,422828436.3473684,121660.0,0.5090526315789474,4.65,4.65,129272.5,80010.0,2026/06/25 10:33:46,tencent,cache,True,极低
00690.HK,20251231,152483406.84,152483406.84,150436710.32,88296077.54,2046696.5200000107,1.013605033742405,0.004179996655364615,529477499.42,0.10416361306567734,84294812.94,0.3481576379666669,4,80196903.8,4,0.9513859869062543,0.0903168429286273,,14939258.8,,14939258.8,,0.030510655198468833,80.95540565282961,现金类资产>总负债;近年盈利稳定;经营现金流稳定,联康生物科技集团,联康生物科技集团有限公司,主板,20011112,0.082,489640707.5764706,489640707.5764706,297920.0,1.1865882352941177,5.248,5.248,143948.05,109830.0,2026/06/25 13:27:13,tencent,cache,True,低
09998.HK,20251231,813904553.0,813904553.0,807501615.2,14323366.4,6402937.799999952,1.0079293188762404,0.02163154662162146,643825494.2,0.32338061535289153,37691633.0,2.8747925043174396,4,304644466.0,4,8.082548877624909,0.16813902968863143,,,,0.0,,0.0,80.47116412945468,现金类资产>总负债;近年盈利稳定;经营现金流稳定,光荣控股,光荣建筑控股有限公司,主板,20200108,0.37,296000000.0,296000000.0,140650.0,0.8753658536585366,2.716341463414634,2.716341463414634,87694.44444444444,54237.5,2026/06/25 11:39:56,tencent,cache,True,极低
01882.HK,20251231,14408211000.0,6126728000.0,12670054000.0,3258821000.0,1738157000.0,1.1371862345653776,0.05704928245180789,17733166000.0,0.12944237110434864,3301137000.0,0.13384320466359734,4,3479819000.0,4,1.0541274112525472,0.2190054517579852,,1076520000.0,,1076520000.0,,0.035333225678129326,80.46392640704101,现金类资产>总负债;近年盈利稳定;经营现金流稳定,海天国际,海天国际控股有限公司,主板,20061222,19.09,30467639999.999996,30467639999.999996,29484671.06,1.1937416020671834,8.336459948320412,8.336459948320412,45521177.601,39922271.07,2026/06/25 15:10:20,tencent,cache,True,中
01709.HK,20250930,667660448.04,667660448.04,394379057.62,81576588.96,273281390.41999996,1.6929409286314525,0.12761225393960426,128492783.46,0.21605790334160901,16345381.23,0.3089642349665489,3,108412723.08,1,6.632621261902497,0.0,,,33780260.0,33780260.0,,0.01577412611462758,79.42625531211905,现金类资产>总负债;近年盈利稳定,德林控股,德林控股集团有限公司,主板,20170927,1.07,2141498030.035088,2141498030.035088,6110660.0,1.0793859649122808,6.495087719298247,6.495087719298247,5861840.177,5529818.45,2026/06/25 14:59:08,tencent,cache,True,中低
02559.HK,20251231,1503541000.0,1162289000.0,565904000.0,17310000.0,937637000.0,2.6568834996748567,0.6975379596726697,502441000.0,-0.04066322796827326,129814000.0,,3,78392000.0,4,0.603879396675243,0.6466405780578366,,,,0.0,,0.0,79.23195559147062,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,嘀嗒出行,嘀嗒出行,主板,20240628,1.32,1344209282.0869567,1344209282.0869567,435100.0,0.8321739130434784,9.354782608695652,9.354782608695652,1621745.577,1317805.0,2026/06/25 15:07:31,tencent,cache,True,低
01104.HK,20251231,4619276627.04,1401909439.28,803599350.1,510953360.44,3815677276.94,5.74823340320668,1.1981370662221802,421633031.42,0.6302872722331931,1680043393.2,,2,92338890.26,2,0.054962205520252036,0.8582131759190564,,146682024.78,,146682024.78,,0.046058709393363054,79.12894541069713,现金类资产>总负债;一次性/其他收益占比较高;股东回报率较高,亚太资源,亚太资源有限公司,主板,19981229,1.38,3184675096.457143,3184675096.457143,10789400.0,0.345,1.320857142857143,1.320857142857143,18870909.1055,13814667.5,2026/06/25 15:05:40,tencent,cache,True,中
02497.HK,20251231,247616000.0,247616000.0,204855000.0,144809000.0,42761000.0,1.2087378877742794,0.13157230769230768,191026000.0,0.1466885552280428,63385000.0,0.25834146269507086,4,83428000.0,4,1.316210459887986,0.04606768162814546,,,,0.0,,0.0,79.00613965648151,现金类资产>总负债;近年盈利稳定;经营现金流稳定,富景中国控股,富景中国控股有限公司,主板,20240328,0.65,325000000.0,325000000.0,101180.0,0.5451612903225806,4.633870967741935,4.633870967741935,372311.0,127660.0,2026/06/25 13:21:35,tencent,cache,True,极低
06669.HK,20251231,947965000.0,620575000.0,392012000.0,244385000.0,555953000.0,2.4182040345703704,0.2256999934313908,644631000.0,0.17680660123459413,119184000.0,0.1932916562958693,4,150273000.0,2,1.260848771647201,0.44334810041616324,,,,0.0,,0.0,78.2436459890033,现金类资产>总负债;近年盈利稳定,先瑞达医疗-B,先瑞达医疗科技控股有限公司,主板,20210824,7.86,2463238884.271394,2463238884.271394,2214660.0,1.5085819070904647,18.669902200489,18.669902200489,3078393.482,2972131.2800000003,2026/06/25 15:07:23,tencent,cache,True,中低
00917.HK,20251231,1813995000.0,1506112000.0,711153000.0,540762000.0,1102842000.0,2.5507802118531457,0.48466359008557225,1663244000.0,0.44294191557089535,285738000.0,,2,368947000.0,3,1.2912073297916273,0.2939266040918604,,,18063000.0,18063000.0,,0.00793810756909484,77.9385891013283,现金类资产>总负债;经营现金流稳定,趣致集团,趣致集团,主板,20240527,8.59,2275479368.700426,2275479368.700426,26198423.9,1.0165138592750533,7.1888592750533045,7.1888592750533045,111368657.275,64594790.1,2026/06/25 15:11:23,tencent,cache,True,中
02222.HK,20251231,1239978723.2,874727131.2,825708280.0,130461556.8,414270443.20000005,1.5017152585656524,1.237364597886491,1566705462.4,-0.0697785192390733,83762209.6,,2,179424177.6,3,2.1420659561970297,0.9734832592095326,,,,0.0,,0.0,76.14690910985121,现金类资产>总负债;经营现金流稳定;一次性/其他收益占比较高,雷士国际,雷士国际控股有限公司,主板,20100520,0.66,334800627.0,334800627.0,86100.0,0.09,3.61,3.61,46607.26666666667,48090.0,2026/06/25 13:46:09,tencent,cache,True,极低
02490.HK,20251231,487699000.0,428704000.0,343673000.0,95169000.0,144026000.0,1.4190786008793241,0.05456767132754077,1872237000.0,-0.25934092520940044,138003000.0,-0.2871319837951698,4,180104000.0,4,1.30507307812149,0.7520923458185692,,116281000.0,,116281000.0,,0.04405581901627323,75.30608006119616,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,乐舱物流,乐舱物流股份有限公司,主板,20230925,4.61,2639401618.139216,2639401618.139216,2381745.0,1.5999411764705884,17.27394117647059,17.27394117647059,8507181.48,6216592.5,2026/06/25 15:06:06,tencent,cache,True,中低
08195.HK,20260331,184689300.35,172234407.65,59106438.9,18301787.6,125582861.44999999,3.1246900301753757,0.22816751654345171,149669175.04,0.4228126037830673,27834293.2,,3,18429414.28,3,0.6621118110518431,0.016142490372272143,,,,0.0,,0.0,74.75386486864271,现金类资产>总负债;近年盈利稳定;经营现金流稳定,传承教育集团,传承教育集团有限公司,创业板,20141010,1.2,550397634.8275863,550397634.8275863,264080.0,1.117241379310345,14.182758620689658,14.182758620689658,280386.37200000003,229270.0,2026/06/25 14:08:53,tencent,cache,True,低
01861.HK,20251231,152699276.42,152699276.42,132888048.94,14849840.02,19811227.47999999,1.1490820855451411,0.02950986606490129,592353353.28,0.05809732206546547,53126497.18,0.12298382828702215,4,73843654.32,4,1.389959026845067,0.5030687362926946,,11473603.66,,11473603.66,,0.01709053654702477,73.82532030594703,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,保宝龙科技,保宝龙科技控股有限公司,主板,20190621,2.87,671342507.5,671342507.5,406180.0,1.7794,11.413033333333333,11.413033333333333,697156.875,342044.0,2026/06/25 15:10:31,tencent,cache,True,低
00882.HK,20251231,5528541878.5,4718384247.98,4362172344.38,1802945441.8200002,1166369534.12,1.2673827263204516,0.5177381908760701,2886870860.78,-0.044537254051221886,386525773.24,0.06505507831147495,4,42255341.26,2,0.10932088927938832,1.4112496553271237,,196510865.74,,196510865.74,,0.08722894171998362,72.50605546031947,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高;股东回报率较高,天津发展,天津发展控股有限公司,主板,19971210,2.1,2252817263.0,2252817263.0,585740.0,0.17,5.26,5.26,1344658.34,913100.0,2026/06/25 14:39:44,tencent,cache,True,低
02683.HK,20250930,174370050.2,174370050.2,148827608.74,20067300.4,25542441.45999998,1.1716243489783023,0.06010395781321941,394155377.52,0.2074010012055103,44062240.76,0.88161347605342,4,3399024.54,4,0.07714143632671668,0.07730719820977167,,,,0.0,,0.0,69.74034671871742,现金类资产>总负债;近年盈利稳定;经营现金流稳定,华新手袋国际控股,华新手袋国际控股有限公司,主板,20180122,1.04,424971040.0,424971040.0,2232060.0,1.3304504504504504,4.965765765765766,4.965765765765766,386771.5789473684,231720.0,2026/06/25 11:23:11,tencent,cache,True,中低
03700.HK,20251231,2892502000.0,2177708000.0,735619000.0,161586000.0,2156883000.0,3.932065376234165,0.8307934787748369,5125504000.0,-0.06741436820936286,241196000.0,,3,50993000.0,4,0.2114172706015025,1.4651113617141247,,,6785000.0,6785000.0,,0.0026134629247331767,69.18673636205988,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,映宇宙,映宇宙集团有限公司,主板,20180712,1.34,2596172280.0,2596172280.0,8452320.0,0.5126174496644295,9.721744966442953,9.721744966442953,18363206.7625,13521734.42,2026/06/25 15:11:39,tencent,cache,True,中低
00318.HK,20251031,74178498.24000001,68314426.68,54069330.63,36829252.17,20109167.610000007,1.3719144915554506,0.07751199119927987,93573358.44,0.008284927241532847,13493385.57,0.04012704423120761,4,15254978.94,3,1.1305523629233993,0.2540058143465621,,,,0.0,,0.0,67.73354272303919,现金类资产>总负债;近年盈利稳定;经营现金流稳定,黄河实业,黄河实业有限公司,主板,20011009,0.9,259432989.64285713,259432989.64285713,71600.0,0.4714285714285714,23.46428571428571,23.46428571428571,101646.18055555556,71600.0,2026/06/25 14:10:28,tencent,cache,True,极低
02175.HK,20260228,452741000.0,452741000.0,425973000.0,222453000.0,26768000.0,1.0628396635467505,0.018010792722622397,329792000.0,0.02540380619195215,76333000.0,-0.09559605449246722,4,115364000.0,4,1.5113253769667117,0.16650727732435514,,,,0.0,,0.0,67.59988122539555,现金类资产>总负债;近年盈利稳定;经营现金流稳定,中国通才教育,中国通才教育集团有限公司,主板,20210716,2.94,1486219979.9999998,1486219979.9999998,323500.0,0.6784615384615383,17.443344481605347,17.443344481605347,404304.5,351450.0,2026/06/25 11:30:41,tencent,cache,True,低
06127.HK,20251231,3421744000.0,1703421000.0,1356557000.0,21595000.0,2065187000.0,2.5223739216265884,0.15685701318106524,1657624000.0,-0.09922530691632803,297841000.0,-0.34793318843544774,4,429978000.0,4,1.4436494639757453,1.5757702935458853,,22385000.0,10007000.0,32392000.0,,0.0024602674580854254,65.83832439141969,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,昭衍新药,北京昭衍新药研究中心股份有限公司,主板,20210226,17.57,13166048225.18255,2090745769.4634902,98415870.44,1.3590655940594059,23.712976485148513,23.712976485148513,50403373.508,44641305.34,2026/06/25 15:11:40,tencent,cache,True,高
00806.HK,20251231,1440671125.58,1407149018.5,385654165.94,77619113.92,1055016959.6399999,3.7356555505331666,0.2845075770675946,549939948.52,0.2286229988145081,603078187.56,,3,38318205.28,2,0.06353770716701264,0.1431051163849525,,16499119.74,,16499119.74,,0.004449335660516096,65.67796219195301,现金类资产>总负债;近年盈利稳定,惠理集团,惠理集团有限公司,主板,20071122,2.03,3708220956.763285,3708220956.763285,4009535.0,0.8728019323671498,5.550628019323672,5.550628019323672,4302070.16,3466836.0,2026/06/25 15:06:59,tencent,cache,True,中低
00136.HK,20251231,10839965000.0,7243784000.0,6414598000.0,2626004000.0,4425367000.0,1.6898899977831814,0.18814647564720452,3342975000.0,0.36309972131743606,1796636000.0,0.3153199392925634,3,594174000.0,3,0.33071473576172356,0.721751094823882,,,,0.0,,0.0,63.71946710451101,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,中国儒意,中国儒意控股有限公司,主板,19970925,1.4,23520860461.38889,23520860461.38889,70165129.25,0.8944444444444445,11.822222222222223,11.822222222222223,196263537.3915,134572787.155,2026/06/25 15:11:32,tencent,cache,True,高
01140.HK,20250930,3835808779.6800003,106553895.8,669546664.72,599906376.28,3166262114.96,5.728964061502883,2.263436795273547,109145846.02,0.1199656114781551,64256445.38,-0.3067182171713856,4,-9222010.98,0,-0.14351884741620607,1.8999872124579074,,,,0.0,,0.0,55.865635656572294,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,华科智能投资,华科智能投资有限公司,主板,20030320,0.12,1398873660.4316545,1398873660.4316545,501960.0,0.1294964028776978,12.699280575539566,12.699280575539566,2224109.0,838558.0,2026/06/25 15:08:18,tencent,cache,True,低
00013.HK,20251231,9610302520.0,501364304.0,3527297848.0,688070318.4,6083004672.0,2.7245508982035926,0.4251977371086358,3289499486.4,0.07037623983933683,3211521979.2,,3,-454461121.6,2,-0.14150957849374823,1.043743940259439,,,,0.0,,0.0,55.27823651062491,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,和黄医药,和黄医药(中国)有限公司,主板,20210630,16.4,14306295968.0,2096239144.0,67331845.49,1.489968454258675,4.0249842271293375,4.0249842271293375,64874922.511,56068055.595,2026/06/25 15:11:36,tencent,cache,True,高
02550.HK,20251231,591660000.0,454932000.0,189458000.0,145016000.0,402202000.0,3.122908507426448,0.4636113784838475,781632000.0,0.19641562463337547,32516000.0,-0.09854542776555697,3,-18831000.0,1,-0.5791302743264855,0.7927174314183787,,,,0.0,,0.0,51.93426432340988,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,宜搜科技,宜搜科技控股有限公司,主板,20240607,1.93,867541261.2074468,867541261.2074468,2237010.0,0.8315425531914895,24.094202127659575,24.094202127659575,2994178.0,2686157.5,2026/06/25 15:08:43,tencent,cache,True,中低
00111.HK,20251231,1456909214.74,231418512.3,1376082766.6,1146732628.1000001,80826448.1400001,1.05873661824841,0.20008550990286358,183756496.12,0.14711831442668144,72645984.6,,2,49127039.02,3,0.6762526420489868,0.30392888225786396,,,,0.0,,0.0,49.021501836214725,现金类资产>总负债;经营现金流稳定,信达国际控股,信达国际控股有限公司,主板,20000801,0.63,403959528.0,403959528.0,55660.0,0.3821311475409836,5.019344262295083,5.019344262295083,248007.0,146750.0,2026/06/25 15:00:57,tencent,cache,True,极低
01022.HK,20251231,222448000.0,221195000.0,214978000.0,86184000.0,7470000.0,1.034747741629376,0.01109073447958063,810239000.0,0.6173366425206253,105304000.0,,2,139786000.0,2,1.3274519486439262,0.15172263161893185,,,,0.0,,0.0,47.60185511072628,现金类资产>总负债,飞鱼科技,飞鱼科技国际有限公司,主板,20141205,0.385,673535194.0625,673535194.0625,351270.0,1.02025,5.775,5.775,300826.875,274372.5,2026/06/25 15:11:02,tencent,cache,True,低
09857.HK,20251231,1491506000.0,838800000.0,832788000.0,199388000.0,658718000.0,1.7909792167994736,0.947849652894147,862505000.0,-0.03219247894209487,31226000.0,,2,-302999000.0,1,-9.703420226734131,1.5377890219688721,,,217000.0,217000.0,,0.00031224799485975776,44.496894747154805,现金类资产>总负债;一次性/其他收益占比较高,柠萌影视,柠萌影视传媒有限公司,主板,20220810,1.92,694960427.52,694960427.52,141208.0,0.26880000000000004,20.1024,20.1024,78067.16666666667,43397.0,2026/06/25 14:00:02,tencent,cache,True,极低
09890.HK,20251231,3510831000.0,617955000.0,3097158000.0,102543000.0,413673000.0,1.1335653524941252,0.07682953154262928,4158199000.0,-0.2216208735114935,1486509000.0,0.4246754450475092,3,-122859000.0,1,-0.08264934823805305,1.2662708399343696,,,114804000.0,114804000.0,,0.021322004431567957,40.834800099834275,现金类资产>总负债;近年盈利稳定;一次性/其他收益占比较高,贪玩,贪玩,主板,20230928,10.33,5384296789.190642,5384296789.190642,17137046.0,1.1726429809358754,3.2672876949740037,3.2672876949740037,33275530.48,15887696.0,2026/06/25 15:10:15,tencent,cache,True,中
01458.HK,20251231,900211000.0,875727000.0,1052177000.0,397445000.0,-151966000.0,0.8555699278733521,-0.06241298089462371,2536249000.0,0.026718508893002424,156692000.0,0.8368459698859976,4,375856000.0,4,2.3986929773057972,0.32648763178720036,,97315000.0,179000000.0,276315000.0,,0.11348356090110913,108.5288676962927,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,周黑鸭,周黑鸭国际控股有限公司,主板,20161111,1.17,2434846050.0,2434846050.0,1544205.0,0.646829268292683,14.030487804878048,14.030487804878048,1865452.453,1696575.0,2026/06/25 15:11:48,tencent,cache,False,中低
02517.HK,20251231,1739294000.0,1121150000.0,2059076000.0,216534000.0,-319782000.0,0.844696358949354,-0.0707624420674577,7809992000.0,0.02874411359233875,432886000.0,0.23482983873803365,4,588420000.0,4,1.3592955189126006,0.21651889874008398,,400059000.0,183919000.0,583978000.0,,0.12922462613177044,103.04506952918953,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,锅圈,锅圈食品(上海)股份有限公司,主板,20231102,1.75,4519092200.0,4519092200.0,48917324.0,1.3695652173913042,9.425271739130435,9.425271739130435,41210950.8135,34795412.03,2026/06/25 15:11:54,tencent,cache,False,中
02111.HK,20251231,1873805760.48,1873805760.48,2506097695.72,1494466908.78,-632291935.2399998,0.7476986087494315,-0.25657606605529765,4534956523.94,0.041577092648437786,497997572.76,0.23053729243530974,4,1000612406.16,4,2.0092716529006562,0.13882631611403115,,266819316.98,,266819316.98,,0.10827190239632685,100.77975867484089,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,超盈国际控股,超盈国际控股有限公司,主板,20140523,2.37,2464344960.0,2464344960.0,924820.0,0.6544769874476988,4.472259414225941,4.472259414225941,1837367.034,1547630.0,2026/06/25 15:00:56,tencent,cache,False,低
09979.HK,20251231,2799834000.0,2799834000.0,2806645000.0,6495000.0,-6811000.0,0.9975732591759913,-0.0020032352941176472,3120143000.0,0.055154151599386525,419036000.0,-0.17436710265063493,4,415222000.0,4,0.9908981567216182,-0.1890147863190752,,624366000.0,,624366000.0,,0.1836370588235294,98.36411010122221,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,绿城管理控股,绿城管理控股有限公司,主板,20200710,1.7,3400000000.0,3400000000.0,2890479.0,0.85,7.325280898876405,7.325280898876405,11804094.1185,6255204.41,2026/06/25 15:09:39,tencent,cache,False,中低
02180.HK,20251231,837244000.0,837244000.0,1262687000.0,34759000.0,-425443000.0,0.663065351904312,-0.3796811678790426,6904110000.0,0.14590052226422845,156941000.0,0.09785062132401068,4,288880000.0,4,1.8406917249157326,0.08508292925366857,,357541000.0,3191000.0,360732000.0,,0.3219306629826858,97.52182872297499,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,万宝盛华,万宝盛华大中华有限公司,主板,20190710,5.4,1120527000.0,1120527000.0,206637.5,0.9577358490566037,6.449433962264151,6.449433962264151,201055.14705882352,155902.5,2026/06/25 15:11:31,tencent,cache,False,低
00135.HK,20251231,44609000000.0,44609000000.0,51842000000.0,21420000000.0,-7233000000.0,0.8604799197561822,-0.1301144837372313,193979000000.0,0.04101238605755242,5346000000.0,0.007467685774708688,4,12430000000.0,4,2.325102880658436,0.3445566778900112,,5684000000.0,,5684000000.0,,0.10224951272811042,96.09633421506273,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,昆仑能源,昆仑能源有限公司,主板,19730313,6.42,55589506965.321266,55589506965.321266,55008899.41,0.7456108597285068,9.392760180995474,9.392760180995474,88578801.1865,88584061.695,2026/06/25 15:11:42,tencent,cache,False,高
09898.HK,20251231,16904826304.0,16158796500.8,21674169342.4,13396485129.6,-4769343038.400002,0.7799526725543297,-0.34329642328447585,12351119820.8,-0.011553917081242315,3156071776.0,0.7431513601197695,4,3651313995.2,4,1.156917286535121,0.0,,1375142547.2,,1375142547.2,,0.09898250433217641,95.49649492536021,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,微博-SW,微博股份有限公司,主板,20211208,56.55,13892783946.798769,923868264.4481547,2915474.5,0.45717047451669596,4.730720562390158,4.730720562390158,8592218.499,7016004.49,2026/06/25 15:10:00,tencent,cache,False,中低
03382.HK,20251231,5999750849.28,5999750849.28,8609270847.88,4289085588.4199996,-2609519998.5999994,0.6968941917720496,-0.7062682685395689,10557552516.68,-0.03167850282587281,602213806.02,0.2498888155906882,4,2490124250.02,4,4.134950453024488,0.2332329945211109,,803261545.82,,803261545.82,,0.2174032547959294,95.44278353282422,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,天津港发展,天津港发展控股有限公司,主板,20060524,0.6,3694800000.0000005,3694800000.0000005,340780.0,0.25862068965517243,5.544827586206897,5.544827586206897,2012641.0,1258760.0,2026/06/25 14:59:42,tencent,cache,False,低
00506.HK,20251231,4549480000.0,4549480000.0,7824163000.0,68275000.0,-3274683000.0,0.5814653912501567,-0.3740225404086225,22070162000.0,0.017225635317553945,861968000.0,0.09316330644498527,4,3229308000.0,4,3.7464360625916506,0.257000259870436,,1577048000.0,,1577048000.0,,0.18012476300953015,95.26127940641933,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中国食品,中国食品有限公司,主板,19881007,3.13,8755309229.284374,8755309229.284374,16621120.0,1.1444062499999998,9.1748125,9.1748125,12138101.9805,11396190.245,2026/06/25 15:09:04,tencent,cache,False,中
01127.HK,20251231,532991928.44,532991928.44,706432748.94,192566504.0,-173440820.50000006,0.7544836068822582,-0.18615522217451977,2174242925.86,-0.008357609647024256,169505490.96,-0.04796841622680992,4,516903773.8,4,3.0494809983588036,0.33843809280218257,,98258594.14,,98258594.14,,0.10546162299023291,93.22008282799581,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,狮子山集团,狮子山集团有限公司,主板,20110725,1.21,931700000.0,931700000.0,112120.0,0.5659677419354838,4.966854838709677,4.966854838709677,308282.38,277620.0,2026/06/25 10:08:38,tencent,cache,False,极低
