ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source
02142.HK,20251231,2833000012.8,2833000012.8,935842547.2,574737947.2,1897157465.6000001,3.027218650483687,0.21025514463191894,1110374680.0,0.5769051061856458,641961390.4,,3,571680419.2,2,0.8905214982536434,0.19262479060142557,,2509281.6,176296361.6,178805643.2,,0.01981638691236916,75.12167288663349,现金类资产>总负债;近年盈利稳定,和铂医药-B,和铂医药控股有限公司,主板,20201210,10.4,9023120309.0,9023120309.0,16692340.0,3.16,12.7,12.7,59777204.58,58595834.4,补充宽筛,new
06989.HK,20251231,1363004000.0,1104730000.0,1626279000.0,7327000.0,-263275000.0,0.8381120336670399,-0.36565702042312687,4019477000.0,0.04449198068968507,102896000.0,-0.3658570960802733,4,344243000.0,2,3.3455430726170112,0.3104882599906702,,74141000.0,,74141000.0,,0.102972850256162,75.08435831459178,现金类资产>有息负债;近年盈利稳定;股东回报率较高,卓越商企服务,卓越商企服务集团有限公司,主板,20201019,0.59,720005320.0,720005320.0,80830.0,0.17,6.32,6.32,548101.24,130765.0,原始初筛,cache
01785.HK,20251231,2201976583.0,2201976583.0,4469980203.0,2511885560.0,-2268003620.0,0.492614392681685,-0.7095767104480429,2928652977.0,0.04092555772480755,552386167.0,0.040650533519948295,4,733147541.0,4,1.3272373292432575,0.18187901870468093,,301043209.0,,301043209.0,,0.09418558597580311,75.01786857373143,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,成都高速,成都高速公路股份有限公司,主板,20190115,1.93,3196276860.0,880276860.0,11400.0,0.55,5.46,5.46,57624.545454545456,26850.0,补充宽筛,new
08195.HK,20260331,184689300.35,172234407.65,59106438.9,18301787.6,125582861.44999999,3.1246900301753757,0.2360353619415018,149669175.04,0.4228126037830673,27834293.2,,3,18429414.28,3,0.6621118110518431,0.016142490372272143,,,,0.0,,0.0,74.87975039501151,现金类资产>总负债;近年盈利稳定;经营现金流稳定,传承教育集团,传承教育集团有限公司,创业板,20141010,1.16,532051047.0,532051047.0,116520.0,1.08,13.71,13.71,282138.672,229270.0,原始初筛,cache
00345.HK,20250930,1163098174.84,1163098174.84,2290538089.82,480025711.41999996,-1127439914.9800003,0.5077838172651392,-0.18674522981855687,2945880611.7,-0.03653472552997583,156706626.14,0.06907810503808665,4,404425489.54,4,2.5807810397161552,0.22796735083865935,,100787514.12,182129467.22,282916981.34000003,,0.046861385691536285,74.85655463183429,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,VITASOY INT'L,维他奶国际集团有限公司,主板,19940330,5.93,6037315738.0,6037315738.0,4113386.0,2.08,25.6,25.6,12059259.988,10100675.68,补充宽筛,new
01925.HK,20251231,603622000.0,590974000.0,638147000.0,488997000.0,-34525000.0,0.9458980454346726,-0.06986727383300707,882120000.0,0.0706931981453407,35881000.0,-0.11973688474566324,4,67268000.0,4,1.8747526546082884,0.4090465706084,,18155000.0,,18155000.0,,0.03673976412565513,74.62494236884478,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,旷世芳香,旷世芳香控股有限公司,主板,20200116,1.22,494151240.0,494151240.0,51300.0,0.81,12.44,12.44,74452.22222222222,26780.0,原始初筛,cache
08371.HK,20250930,221339219.28,221339219.28,557469239.92,404215504.14,-336130020.64,0.3970429279860597,-0.480047270707284,686233282.56,0.423670633195113,64966911.8,0.6460372392723517,4,185923812.1,4,2.861823148872531,0.08012275073231973,,27820326.56,,27820326.56,,0.03973186271754296,74.42410217890759,非严格净现金;近年盈利稳定;经营现金流稳定,尝高美集团,尝·高美集团有限公司,创业板,20180117,1.83,700201920.0,700201920.0,893040.0,2.33,6.8,6.8,182981.3333333333,139960.0,补充宽筛,new
02050.HK,20251231,17863846101.2,17336781101.2,17365901101.16,2563931061.56,497945000.0400009,1.028673720824469,0.0045027604797403375,31011745000.0,0.13255522566396039,4062892000.0,0.16442756408174874,4,4905404000.0,4,1.2073675598563782,0.05494288304980787,,962851000.0,313188000.0,1276039000.0,,0.011538820510991811,74.33799445970214,现金类资产>总负债;近年盈利稳定;经营现金流稳定,三花智控,浙江三花智能控制股份有限公司,主板,20250623,26.28,110586606212.0,12523376592.0,283934592.0,2.99,24.2,24.2,619586143.332,525966637.83,补充宽筛,new
06811.HK,20251231,343622823.24,343622823.24,1386460764.4,946385787.02,-1042837941.1600001,0.2478417219319618,-1.022400212041305,3196039453.9,0.10177492042217162,97638985.22,,3,664813274.56,4,6.808891684628263,0.10652075373955838,,118450077.24,22688886.4,141138963.64,,0.1383728963604004,74.18290194990061,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,太兴集团,太兴集团控股有限公司,主板,20190613,1.05,1019989950.0,1019989950.0,410230.0,1.14,9.44,9.44,843599.0995000001,665060.0,原始初筛,cache
02529.HK,20251231,353253000.0,353253000.0,533635000.0,2285000.0,-180382000.0,0.6619749454214959,-0.4238298872180451,674664000.0,0.08477886497242704,74376000.0,0.11890461278781661,4,53553000.0,3,0.7200306550500162,0.003441970528127353,,36813000.0,,36813000.0,,0.08649671052631579,74.18031782981187,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,泓盈城市服务,泓盈城市运营服务集团股份有限公司,主板,20240517,2.66,425600000.0,106400000.0,34850.0,0.93,5.17,5.17,15877.272727272728,10730.0,补充宽筛,new
01883.HK,20251231,1756762900.0,1756762900.0,5280224120.0,3226301840.0,-3523461220.0,0.33270612384536435,-0.37630729337647756,8641105740.0,-0.014634195255915583,830962400.0,-0.07906505157136356,4,2046696520.0,4,2.4630434782608694,0.058695652173913045,,637673320.0,,637673320.0,,0.06810380649161578,74.11328662516341,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,中信国际电讯,中信国际电讯集团有限公司,主板,20070403,2.53,9363255196.0,9363255196.0,6100769.0,0.85,10.18,10.18,13113201.944,14055920.25,原始初筛,cache
01538.HK,20251231,631322000.0,631322000.0,839593000.0,47286000.0,-208271000.0,0.7519381414566343,-0.3124616494811334,1843258000.0,0.026853759474351424,98185000.0,0.08482518208487533,4,140761000.0,4,1.4336303916076794,0.16467892244232826,,31751000.0,,31751000.0,,0.04763490756118455,74.01537212812764,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,中奥到家,中奥到家集团有限公司,主板,20151125,0.78,666549000.0,666549000.0,232820.0,0.54,6.13,6.13,439515.0,284500.0,原始初筛,cache
01848.HK,20251231,4513540274.52,3177535185.76,46085710313.46,78230057347.32,-41572170038.94,0.09793795612176462,-15.43878512308321,3964418643.32,0.0780508982868875,305769776.26,0.669226476583469,4,2016233619.06,4,6.593959820756027,-1.0403269400619732,,217459247.2,,217459247.2,,0.08075851194208764,73.99043679281804,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,中国飞机租赁,中国飞机租赁集团控股有限公司,主板,20140711,3.6,2692709932.0,2692709932.0,619475.0,0.63,7.95,7.95,1067189.111,819406.7,原始初筛,cache
02880.HK,20251231,6697778173.07,6697778173.07,13542064396.54,8885432029.189999,-6844286223.470001,0.4945906308628456,-0.3722557519044704,11358910887.75,-0.022660503759606376,1306790239.41,-0.0027561657102581627,4,5678072884.72,4,4.345053026477747,0.14341095896508416,,1030183857.94,,1030183857.94,,0.05603095109059822,73.97976983045298,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,辽港股份,辽宁港口股份有限公司,主板,20060428,0.78,18385978426.0,4023798479.0,1660845.0,0.4,11.26,11.26,1713014.5,1622580.0,原始初筛,cache
01585.HK,20251231,11463901000.0,6682824000.0,19534786000.0,1591079000.0,-8070885000.0,0.5868454868151615,-0.2549589690621214,37008236000.0,0.060152252927917926,2911585000.0,0.1044649510338258,4,5989810000.0,4,2.057233431275405,0.24386923273749522,,1250582000.0,48958000.0,1299540000.0,,0.04105242221329994,73.96247014949552,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,雅迪控股,雅迪集团控股有限公司,主板,20160519,10.17,31655622980.0,31655622980.0,47803430.0,2.73,9.82,9.82,76249800.8,61544704.735,补充宽筛,new
02490.HK,20251231,487699000.0,428704000.0,343673000.0,95169000.0,144026000.0,1.4190786008793241,0.049324895062737836,1872237000.0,-0.25934092520940044,138003000.0,-0.2871319837951698,4,180104000.0,4,1.30507307812149,0.7520923458185692,,116281000.0,,116281000.0,,0.039823005032356786,73.95235144578437,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,乐舱物流,乐舱物流股份有限公司,主板,20230925,5.1,2919945391.0,2919945391.0,6770952.0,1.77,19.11,19.11,7207099.255,4266205.5,原始初筛,cache
01861.HK,20251231,152699276.42,152699276.42,132888048.94,14849840.02,19811227.47999999,1.1490820855451411,0.0282311052020889,592353353.28,0.05809732206546547,53126497.18,0.12298382828702215,4,73843654.32,4,1.389959026845067,0.5030687362926946,,11473603.66,,11473603.66,,0.01634994662998703,73.58268315703071,现金类资产>总负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,保宝龙科技,保宝龙科技控股有限公司,主板,20190621,3.0,701751750.0,701751750.0,417480.0,1.86,11.93,11.93,688946.9230769231,258900.0,补充宽筛,new
01086.HK,20251231,1271421245.8799999,1271421245.8799999,3922711556.6,1330275061.08,-2651290310.7200003,0.32411795451562614,-1.9322409099105757,7821168946.54,0.018295648918035923,197441182.34,0.8758275820522343,4,985940500.48,4,4.993590945895872,0.28386940351422935,,105474418.72,,105474418.72,,0.07686898185980855,73.48838489705308,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,好孩子国际,好孩子国际控股有限公司,主板,20101124,0.82,1372132376.0,1372132376.0,321670.0,0.22,6.28,6.28,1389514.5,1088700.0,原始初筛,cache
00010.HK,20251231,6134670240.0,6134670240.0,73129207300.0,49782776740.0,-66994537060.0,0.08388809979620823,-3.8409167977611576,9406133080.0,-0.012681857662947826,1237411400.0,-0.2012197765224245,4,5475319640.0,4,4.424817518248175,-0.8175182481751825,,2093663960.0,,2093663960.0,,0.12003350460693735,73.48559026588326,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,恒隆集团,恒隆集团有限公司,主板,19721012,12.81,17442329680.0,17442329680.0,4055693.0,0.18,12.73,12.73,9107470.989,8256314.625,原始初筛,cache
01061.HK,20251231,708252806.79,706977480.02,973377734.53,313330712.17,-265124927.74,0.7276238007765641,-0.1778322710380128,1638266990.67,0.11650488894348454,287306300.24,0.12580256199533535,4,276673032.6,4,0.9629897860537081,0.038233919760283216,,66577050.71,293790.37,66870841.08,,0.04485354748362388,73.46913881367009,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,亿胜生物科技,亿胜生物科技有限公司,主板,20110623,2.63,1490870730.0,1490870730.0,685050.0,0.62,4.69,4.69,1900994.0,1736525.0,原始初筛,cache
06196.HK,20251231,,,686822729000.0,,,,,12941239000.0,-0.05274951379802295,1895005000.0,-0.07857376947634609,4,21853909000.0,3,11.532375376318269,0.0,,661392000.0,,661392000.0,,0.07993808761562489,73.40995089516055,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,郑州银行,郑州银行股份有限公司,主板,20151223,0.91,8273803136.0,1838616780.0,4671380.0,0.16,3.74,3.74,11384725.174,6804332.2,原始初筛,cache
06168.HK,20251231,1274229000.0,1169558000.0,1527029000.0,456889000.0,-252800000.0,0.8344497714188794,-0.03665340120824475,5834295000.0,0.2344210859463327,770296000.0,0.10222249456674803,4,36921000.0,4,0.04793092525470728,0.06197357898781767,,395208000.0,,395208000.0,,0.057301097249636036,73.30818498661753,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,周六福,周六福珠宝股份有限公司,主板,20250626,15.99,6897040702.0,4227875653.0,10101800.0,1.5,8.09,8.09,25732315.7,22455060.5,原始初筛,cache
02603.HK,20251231,1368560381.82,1368560381.82,1571248304.56,557276323.26,-202687922.74,0.8710019783940138,-0.031121101262547884,6721612000.0,0.07731122134432833,276832000.0,0.14590485274328446,4,261220000.0,4,0.9436047855739221,0.2471932435556583,,149342000.0,81165000.0,230507000.0,,0.03539249695665476,73.29846349467708,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,吉宏股份,厦门吉宏科技股份有限公司,主板,20250527,14.52,6512877582.0,986053200.0,14131290.0,2.09,20.08,20.08,32992728.375,31015305.0,补充宽筛,new
01662.HK,20250930,468230922.8,468230922.8,549582005.7,319385054.46000004,-81351082.90000004,0.8519764438131785,-0.18367821833370973,439435533.6,0.12456225755130435,36185962.3,0.33912083418815553,4,123433070.04,4,3.4110760691308193,0.27493377065724744,,1825960.0,,1825960.0,,0.004122736509370061,73.11675688398502,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,义合控股,义合控股有限公司,主板,20151218,0.86,442900000.0,442900000.0,26660.0,0.8,9.41,9.41,157601.1,118990.0,补充宽筛,new
00546.HK,20251231,13465776000.0,13465776000.0,24254618000.0,17647350000.0,-10788842000.0,0.5551840066085559,-0.921390388674592,27879194000.0,0.004884327922078269,2465228000.0,-0.13890809691735784,4,2911344000.0,4,1.1809633835085436,0.28667977160733205,,1341937000.0,,1341937000.0,,0.11460431564451644,72.86174846394867,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,阜丰集团,阜丰集团有限公司,主板,20070208,4.67,11709305993.0,11709305993.0,17982850.0,0.54,4.29,4.29,28673216.3165,22579169.5,原始初筛,cache
01565.HK,20201231,773832000.0,773832000.0,4814693000.0,3385969000.0,-4040861000.0,0.16072302013856335,-9.148577449265007,372696000.0,-0.2686543626843916,225471000.0,-0.09715555953452182,4,820965000.0,4,3.641111273733651,0.34152950933822973,,214981000.0,,214981000.0,,0.4867206094494318,72.85154905974495,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,成实外教育,成实外教育有限公司,主板,20160115,0.143,441692823.0,441692823.0,14300.0,0.45,11.1,11.1,127460.5,65393.0,补充宽筛,new
80175.HK,20251231,130638279000.0,130638279000.0,196795000000.0,19605000000.0,-66156721000.0,0.663829258873447,-0.40787051493026005,345232201000.0,0.3263285298383507,16852231000.0,0.474169782900832,4,47274244000.0,4,2.805221694385746,0.368181815214852,,3763932000.0,349668000.0,4113600000.0,,0.025361235031843822,72.6131871478128,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,吉利汽车-R,吉利汽车控股有限公司,主板,20230619,15.04,162200302739.0,162200302739.0,1220040.0,1.7,10.57,10.57,492234.4444444445,279525.0,补充宽筛,new
