tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence,final_score_after_governance
B+,90.35466731020036,00240.HK,利基控股,原始初筛,,1875235768.0,122400.0,0.64,4.14,0.481913984774553,-1.377516683064889,0.1046779838192591,4,0.4800389634485744,稳定,稳定,1.531214963806542,0.0837250293772032,78.07808594450967,非严格净现金,Amber,48,降权，需逐条公告复核,关联交易频繁 8 次；审计/核数师风险 3 次,0,0,0,0,8,0,3,0,0,0,3,0,"connected: ANNOUNCEMENT OF WAI KEE PURSUANT TO RULE 14.77 OF THE LISTING RULES, DISCLOSEABLE AND CONNECTED TRANSACTION OF BUILD KING - BALANCING TRANSACTIONS FOLLOWING PARTIAL EXERCISE OF LOAN REDEMPTION RIGHT || connected: CONNECTED TRANSACTION || audit: POLL RESULTS OF THE ANNUAL GENERAL MEETING HELD ON 22 MAY 2026 AND CHANGE OF AUDITOR || audit: PROPOSED RE-ELECTION OF RETIRING DIRECTORS, PROPOSED CHANGE OF AUDITOR, PROPOSED GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES AND NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: POLL RESULTS OF THE ANNUAL GENERAL MEETING HELD ON 22 MAY 2026 AND CHANGE OF AUDITOR || director_auditor_change: PROPOSED RE-ELECTION OF RETIRING DIRECTORS, PROPOSED CHANGE OF AUDITOR, PROPOSED GENERAL MANDATES TO ISSUE AND REPURCHASE SHARES AND NOTICE OF ANNUAL GENERAL MEETING",,,65.35466731020036
B+,87.31333829875715,01970.HK,IMAX CHINA,原始初筛,,2855052656.0,62334.0,1.16,9.74,2.0978821020662024,0.1673094354306017,0.0035795750311373,2,,同比增长,同比增长,0.8716001047811562,0.0293782012154666,99.68203549289706,无明显硬伤,Amber,58,降权，需逐条公告复核,关联交易 2 次；延迟刊发/停复牌相关 2 次；要约/私有化/撤销上市关键词 11 次,0,0,0,0,2,2,0,0,0,11,0,0,"connected: (1) GRANT OF RESTRICTED SHARE UNITS, (2) GRANT OF PERFORMANCE-BASED RESTRICTED SHARE UNITS AND (3) NON-EXEMPT CONNECTED TRANSACTION GRANT OF RESTRICTED SHARE UNITS AND PERFORMANCE-BASED RESTRICTED SHARE UNITS TO CHIEF EXECUTIVE OFFICER || connected: (1) CONNECTED TRANSACTION -ENHANCED BUSINESS REQUIRED IMAX CHINA CONTRIBUTION AGREEMENT AND (2) CONTINUING CONNECTED TRANSACTIONS - ENHANCED BUSINESS AGREEMENT || delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || offer_privatisation: JOINT ANNOUNCEMENT (1) PROPOSED PRIVATISATION OF IMAX CHINA HOLDING, INC. BY IMAX CORPORATION BY WAY OF A SCHEME OF ARRANGEMENT UNDER SECTION 86 OF THE COMPANIES ACT (2) PROPOSED WITHDRAWAL OF LISTING OF IMAX CHINA HOLDING, INC. (3) RESULTS OF THE COURT MEETING AND THE EGM AND (4) LAPSE OF THE PROPOSAL || offer_privatisation: ANNOUNCEMENT (1) PROPOSED PRIVATISATION OF IMAX CHINA HOLDING, INC. BY IMAX CORPORATION BY WAY OF A SCHEME OF ARRANGEMENT UNDER SECTION 86 OF THE COMPANIES ACT (2) PROPOSED WITHDRAWAL OF LISTING OF IMAX CHINA HOLDING, INC. (3) PRESS RELEASE MADE BY IMAX CORPORATION",,,62.313338298757145
B+,85.78243416946779,03306.HK,江南布衣,补充宽筛,,9401814550.0,11052547.0,3.14,8.72,0.6096380492652359,-0.1067939592575775,0.04689956365923,4,0.6538940075422901,稳定,稳定,1.4345290636977537,0.1222693306402938,78.07626453184304,非严格净现金,Amber,50,降权，需逐条公告复核,稀释融资/配股供股 2 次；关联交易频繁 8 次；审计/核数师风险 2 次,0,0,2,0,8,0,2,0,0,0,2,0,dilution: COMPLETION OF PLACING OF NEW SHARES UNDER GENERAL MANDATE || dilution: PLACING OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION ACQUISITION OF THE TARGET COMPANY || connected: CONNECTED TRANSACTION 2022 LOAN MODIFICATION AGREEMENT || audit: PROPOSALS FOR GENERAL MANDATES TO ISSUE SHARES AND REPURCHASE SHARES AND RE-ELECTION OF RETIRING DIRECTORS AND DECLARATION OF A FINAL DIVIDEND AND CHANGE OF AUDITOR AND NOTICE OF ANNUAL GENERAL MEETING || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSALS FOR GENERAL MANDATES TO ISSUE SHARES AND REPURCHASE SHARES AND RE-ELECTION OF RETIRING DIRECTORS AND DECLARATION OF A FINAL DIVIDEND AND CHANGE OF AUDITOR AND NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: PROPOSED CHANGE OF AUDITOR,,,60.78243416946779
B+,83.82376983352422,06936.HK,顺丰控股,补充宽筛,,153325771231.0,50812108.0,1.29,12.03,0.3524740841913996,-0.448268907752304,0.0434090430236448,4,0.450841739514641,稳定,稳定,3.5304283498099758,0.1846965103493536,70.24102012668966,非严格净现金,Amber,59,降权，需逐条公告复核,稀释融资/配股供股 2 次；关联交易 1 次；调查/内控/违规关键词 4 次,0,0,2,0,1,0,0,4,0,0,0,0,dilution: COMPLETION OF PLACING OF H SHARES || dilution: (1) PLACING OF NEW H SHARES UNDER GENERAL MANDATE; AND (2) CONCURRENT PROPOSED ISSUE OF ZERO COUPON GUARANTEED CONVERTIBLE BONDS DUE 2026 UNDER GENERAL MANDATE || connected: Overseas Regulatory Announcement - Announcement on Renewal of Property Lease Agreement by Wholly-Owned Subsidiary of the Company and Connected Transaction || investigation: Overseas Regulatory Announcement - 2025 Internal Control Audit Report || investigation: Overseas Regulatory Announcement - 2025 Internal Control Self-Evaluation Report,,,58.823769833524224
B+,82.97633451532833,00297.HK,中化化肥,原始初筛,,9272281568.0,18278260.0,0.75,6.65,0.3481981819010452,-0.8529601848260008,0.0566569291654194,4,0.4171419678142447,同比增长,稳定,2.082749038379823,0.1701897049096497,61.0549534665078,非严格净现金,Amber,45,降权，需逐条公告复核,关联交易频繁 17 次；清盘/呈请/接管关键词 1 次；盈利警告 1 次,0,0,0,0,17,0,0,0,1,0,0,1,connected: ANNOUNCEMENT - CONNECTED TRANSACTION UNDER THE GENERAL CONTRACTING AGREEMENT FOR THE HARMLESS PHOSPHOGYPSUM BACKFILL UTILIZATION PROJECT || connected: ANNOUNCEMENT - CONNECTED TRANSACTION UNDER THE EPC GENERAL CONTRACTING AGREEMENT FOR THE ELECTRICAL AND INSTRUMENTATION EQUIPMENT RENEWAL AND RENOVATION PROJECT || winding: VOLUNTARY ANNOUNCEMENT COMMENCEMENT OF BANKRUPTCY LIQUIDATION PROCEEDINGS OF AN ASSOCIATE || profit_warning: ANNOUNCEMENT - PROFIT WARNING,,,57.97633451532833
B+,81.73966509480282,02377.HK,博奇环保,补充宽筛,公用/基建,752279158.0,48070.0,0.21,2.83,0.3638686076135523,-1.5639845760554754,0.2781042087570369,4,0.1493965858640598,稳定,稳定,1.0530748457668275,0.1864560101715405,78.22238347548728,非严格净现金,Amber,66,降权，需逐条公告复核,关联交易频繁 14 次；延迟刊发/停复牌相关 3 次；审计/核数师风险 1 次；盈利警告 1 次,0,0,0,0,14,3,1,0,0,0,1,1,connected: (I) CONTINUING CONNECTED TRANSACTION IN RELATION TO NO. 7-8 YANGXI FACILITIES EPC CONTRACT; (II) CONTINUING CONNECTED TRANSACTIONS IN RELATION TO (A) NO. 1-2 YANGXI FACILITIES OPERATION SERVICE; (B) NO. 3-4 YANGXI FACILITIES O&M OPERATION; (C) NO. 5-6 YANGXI FACILITIES MAINTENANCE SERVICE AGREEMENT; AND (D) NO. 1-6 YANGXI FACILITIES COAL CONVEYING SYSTEM AND DOCK SYSTEM MAINTENANCE SERVICE AGREEMENT; AND (III) NOTICE OF EXTRAORDINARY GENERAL MEETING || connected: (I) CONTINUING CONNECTED TRANSACTION IN RELATION TO NO. 7-8 YANGXI FACILITIES EPC CONTRACT; (II) CONTINUING CONNECTED TRANSACTIONS IN RELATION TO (A) NO. 1-2 YANGXI FACILITIES OPERATION SERVICE; (B) NO. 3-4 YANGXI FACILITIES O&M OPERATION; (C) NO. 5-6 YANGXI FACILITIES MAINTENANCE SERVICE AGREEMENT; AND (D) NO. 1-6 YANGXI FACILITIES COAL CONVEYING SYSTEM AND DOCK SYSTEM MAINTENANCE SERVICE AGREEMENT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || delay_suspend: TRADING HALT || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: PROFIT WARNING,,,56.73966509480282
B,106.38877597486707,06929.HK,业聚医疗,原始初筛,医药,3278754615.0,93790.0,1.02,10.06,5.649660303272971,0.3858583355436619,0.05757444632678,2,0.6336428077042411,稳定,稳定,0.6436143122734461,0.0260149406907086,109.2123778645176,现金流覆盖弱；回购多于现金分红,Clean,2,暂未命中明显治理红旗,盈利警告 1 次,0,0,0,0,0,0,0,0,0,0,0,1,profit_warning: PROFIT WARNING,,,106.38877597486707
B,102.1337326809498,01502.HK,金融街物业,原始初筛,"金融口径,地产链",747000000.0,220830.0,0.5,6.29,1.7763652805128247,1.0091044176706827,0.0974551539491298,4,0.6781462505822077,稳定,稳定,1.4391632391331826,-0.1550721937587331,128.21916565627254,金融口径另看；地产链折价,Clean,18,暂未命中明显治理红旗,关联交易 3 次；延迟刊发/停复牌相关 1 次,0,0,0,0,3,1,0,0,0,0,3,0,"connected: CONNECTED TRANSACTION - ACQUISITION OF 100% EQUITY INTERESTS IN BEIJING YONGTAIHENG HEALTH SERVICE CO., LTD. || connected: 2020 REPORT OF THE BOARD; 2020 REPORT OF THE SUPERVISORY COMMITTEE; 2020 AUDITED CONSOLIDATED FINANCIAL STATEMENTS; 2020 ANNUAL REPORT; PROFIT DISTRIBUTION PLAN FOR 2020; ANNUAL FINANCIAL BUDGET FOR 2021; CHANGE OF INTERNATIONAL AND DOMESTIC AUDITORS FOR 2021; MAJOR AND CONTINUING CONNECTED TRANSACTION-DEPOSIT SERVICE FRAMEWORK AGREEMENT; CHANGE OF THE BUSINESS SCOPE; AMENDMENTS TO THE ARTICLES OF ASSOCIATION; AUTHORIZATION TO THE BOARD TO CHANGE BUSINESS SCOPE THROUGH AMENDMENTS TO THE ARTICLES || delay_suspend: (1) FURTHER DELAY IN DESPATCH OF CIRCULAR; (2) POSTPONEMENT OF EXTRAORDINARY GENERAL MEETING; AND (3) CHANGE OF BOOK CLOSURE PERIOD || director_auditor_change: RESIGNATION OF DIRECTOR AND PROPOSED APPOINTMENT OF DIRECTOR || director_auditor_change: (1) RESIGNATION OF DIRECTOR AND PROPOSED APPOINTMENT OF DIRECTOR; AND (2) RESIGNATION OF GENERAL MANAGER AND APPOINTMENT OF GENERAL MANAGER",,,102.1337326809498
B,100.4707738417937,06186.HK,中国飞鹤,原始初筛,消费,26158764171.0,43186401.0,0.97,12.18,2.042507267036138,0.3155271000588891,0.124912972900397,4,1.1585040769122097,同比下滑,稳定,1.2013545452650372,0.3380954885333944,116.76541626384832,派息偏激进；利润趋势弱,Clean,14,暂未命中明显治理红旗,关联交易 3 次；盈利警告 4 次,0,0,0,0,3,0,0,0,0,0,0,4,connected: SUPPLEMENTAL ANNOUNCEMENT CONTINUING CONNECTED TRANSACTION NL47 PROCUREMENT FRAMEWORK AGREEMENT || connected: CONTINUING CONNECTED TRANSACTION NL47 PROCUREMENT FRAMEWORK AGREEMENT || profit_warning: INSIDE INFORMATION (I) PROFIT WARNING (II) SHARE REPURCHASE PLAN AND (III) DIVIDEND EXPECTATION || profit_warning: INSIDE INFORMATION PROFIT WARNING,,,100.4707738417937
B,99.82604522293872,00135.HK,昆仑能源,原始初筛,,57407855324.0,67581013.0,0.77,9.7,0.8604799197561822,-0.1259932104966855,0.0990108403792562,4,1.0632248410026188,稳定,稳定,2.451198522604532,0.3445566778900112,95.1906728822552,派息偏激进；非严格净现金,Clean,10,暂未命中明显治理红旗,关联交易 6 次,0,0,0,0,6,0,0,0,0,0,0,0,connected: Connected Transaction - Transfer of Equity Interests in Target Co || connected: CONNECTED TRANSACTION TRANSFER OF EQUITY INTERESTS IN TIANJIN COMPRESSION CO.,,,99.82604522293872
B,96.33662510569874,02651.HK,大众口腔,原始初筛,,592548504.0,332691.0,1.67,19.0,2.0323504537733905,0.2451461762529401,0.0546368774563643,4,1.1490683229813663,同比下滑,稳定,2.86999888892392,0.1997160603371783,107.24214488427508,派息偏激进；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,96.33662510569874
B,96.3056040612584,00050.HK,香港小轮(集团),原始初筛,,1706551900.0,52600.0,0.23,5.09,6.183159892567284,0.9366156827694488,0.0471406694165,4,0.2655844659267785,同比增长,稳定,0.0378510517565681,0.400455025255989,89.7723610177128,一次性偏高；现金流覆盖弱,Clean,8,暂未命中明显治理红旗,关联交易 3 次；盈利警告 1 次,0,0,0,0,3,0,0,0,0,0,0,1,connected: CONNECTED TRANSACTION AND CONTINUING CONNECTED TRANSACTIONS IN RELATION TO THE TENANCY AGREEMENT AND THE LICENSE AGREEMENT || connected: (1) CONTINUING CONNECTED TRANSACTIONS IN RELATION TO SALES MANAGEMENT AGREEMENT AND (2) CONNECTED TRANSACTION AND CONTINUING CONNECTED TRANSACTIONS IN RELATION TO LETTER AGREEMENT || profit_warning: PROFIT WARNING,,,96.3056040612584
B,95.24946268294266,01666.HK,同仁堂科技,原始初筛,医药,4136932320.0,1192890.0,0.51,9.43,1.4026470502887325,0.335408436171854,0.1149581291675567,4,1.2001049770741177,同比下滑,稳定,1.5383413502051797,-0.0088523936539339,118.687654817591,派息透支；利润趋势弱,Clean,10,暂未命中明显治理红旗,关联交易 4 次；盈利警告 1 次,0,0,0,0,4,0,0,0,0,0,0,1,connected: CONNECTED TRANSACTION RENEWAL OF CURRENT LAND USE RIGHT LEASING AGREEMENT || connected: RENEWAL OF CONTINUING CONNECTED TRANSACTION NEW TRADEMARK LICENCE AGREEMENT || profit_warning: INSIDE INFORMATION PROFIT WARNING,,,95.24946268294266
B,93.50458744681956,00046.HK,科联系统,原始初筛,,302974636.0,140220.0,0.61,16.43,2.1512754328300927,0.5544744486135796,0.0796808091882648,4,1.449143352851876,同比下滑,稳定,1.573189791123765,0.1141834743005855,117.90511662294772,派息透支；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,93.50458744681956
B,101.70462824015723,02192.HK,医脉通,原始初筛,,4847747519.0,8830740.0,0.9,13.1,16.183155074399,0.7200754549032445,0.0394277959507734,4,0.57167981192854,稳定,稳定,0.4561083785863248,0.5786966001776629,103.62431942381626,一次性占比高；现金流覆盖弱,Watch,36,保留但加治理折价,稀释融资/配股供股 1 次；审计/核数师风险 3 次,0,0,1,0,0,0,3,0,0,0,3,0,dilution: (1) APPOINTMENT OF TRUSTEE OF THE SHARE AWARD SCHEME (2) GRANT OF SHARE AWARDS PURSUANT TO THE SHARE AWARD SCHEME (3) PROPOSED ISSUE OF NEW SHARES UNDER THE SHARE AWARD SCHEME PURSUANT TO GENERAL MANDATE || audit: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO CHANGE OF AUDITOR || audit: PROPOSED GRANT OF GENERAL MANDATES TO REPURCHASE AND TO ISSUE SHARES; PROPOSED RE-ELECTION OF DIRECTORS; DECLARATION OF FINAL DIVIDEND; CHANGE OF AUDITOR; PROPOSED AMENDMENTS TO THE MEMORANDUM AND ARTICLES OF ASSOCIATION AND ADOPTION OF THE NEW MEMORANDUM AND ARTICLES OF ASSOCIATION; NOTICE OF ANNUAL GENERAL MEETING || director_auditor_change: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO CHANGE OF AUDITOR || director_auditor_change: PROPOSED GRANT OF GENERAL MANDATES TO REPURCHASE AND TO ISSUE SHARES; PROPOSED RE-ELECTION OF DIRECTORS; DECLARATION OF FINAL DIVIDEND; CHANGE OF AUDITOR; PROPOSED AMENDMENTS TO THE MEMORANDUM AND ARTICLES OF ASSOCIATION AND ADOPTION OF THE NEW MEMORANDUM AND ARTICLES OF ASSOCIATION; NOTICE OF ANNUAL GENERAL MEETING,,,91.70462824015723
B,116.0626548290068,00517.HK,中远海运国际,原始初筛,,8575932860.0,17586239.0,1.08,11.12,3.8701563155541945,0.3739423266986725,0.0849665368858776,4,1.0462737204693773,稳定,稳定,0.3726790390571374,0.1861907701565628,114.09719900796534,派息偏激进；现金流覆盖弱,Amber,65,降权，需逐条公告复核,关联交易 7 次；审计/核数师风险 3 次；清盘/呈请/接管关键词 1 次,0,0,0,0,7,0,3,0,1,0,3,0,"connected: Connected Transaction - Acquisition of 49% Equity Interests in Yuan Hua Technical & Supply Corporation || connected: Discloseable and Connected Transaction - Acquisition of the Entire Issued Share Capital of Helen Insurance Brokers Limited || audit: Poll Results of 2025 Annual General Meeting and Change of Auditor || audit: Re-election of Directors, General Mandates to Issue and Repurchase Shares Proposals, Proposed Change of Auditor and Notice of Annual General Meeting || winding: Voluntary Liquidation of a Direct Non-wholly Owned Subsidiary || director_auditor_change: Poll Results of 2025 Annual General Meeting and Change of Auditor || director_auditor_change: Re-election of Directors, General Mandates to Issue and Repurchase Shares Proposals, Proposed Change of Auditor and Notice of Annual General Meeting",,,91.0626548290068
B,101.03486299503328,02291.HK,心泰医疗,原始初筛,医药,2971647474.0,759760.0,1.32,11.2,18.656702996303657,0.3682374018332162,0.0723453909055431,2,0.8967874842217716,稳定,稳定,-0.0985231615434336,0.0710680464781082,105.12080458109986,现金流覆盖弱；回购多于现金分红,Watch,24,保留但加治理折价,延迟刊发/停复牌相关 2 次,0,0,0,0,0,2,0,0,0,0,0,0,delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT,,,91.03486299503328
B,90.96437981625172,06626.HK,越秀服务,原始初筛,,2433583727.0,167147.0,0.63,8.03,1.0613857106695164,0.0838043901006082,0.1114434638064951,4,0.9031787789104462,同比下滑,稳定,1.5485790790290257,0.3803682999013482,101.5778957179415,一次性偏高；利润趋势弱,Clean,18,暂未命中明显治理红旗,关联交易 3 次；审计/核数师风险 1 次；盈利警告 1 次,0,0,0,0,3,0,1,0,0,0,2,1,connected: CONNECTED TRANSACTION - CAR PARKING SPACE AGREEMENT || connected: (1) CONTINUING CONNECTED TRANSACTION - INTELLIGENT SERVICES FRAMEWORK AGREEMENT; (2) NOTICE OF GENERAL MEETING; AND (3) CLOSURE OF REGISTER OF MEMBERS || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: RESIGNATION OF DIRECTOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: INSIDE INFORMATION - PROFIT WARNING,,,90.96437981625172
B,90.07583122654592,02469.HK,粉笔,原始初筛,教育,982888423.0,791380.0,0.68,4.48,2.2634591426651536,0.6944145276599722,0.1549463768584849,0,,同比下滑,稳定,1.378611167500291,0.1437317666535437,120.5243590609741,利润趋势弱；回购多于现金分红,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,90.07583122654592
B,89.36649254225041,06100.HK,同道猎聘,原始初筛,,1095644228.0,498462.0,0.34,9.65,1.2306505912979266,0.2702574361574604,0.1384308848839205,4,0.7161793372319688,同比下滑,稳定,7.64606404603057,0.8900584795321638,114.2431030091198,一次性占比高；利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,89.36649254225041
B,89.34170716194573,02180.HK,万宝盛华,原始初筛,,1099776500.0,143067.0,0.94,6.33,0.663065351904312,-0.3868449634994019,0.3280048264351893,4,2.278187344288618,同比增长,稳定,1.3377458425285964,0.0850829292536685,97.40720799304924,派息透支；非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,89.34170716194573
B,98.72580111000848,03686.HK,祈福生活服务,原始初筛,地产链,721182500.0,192400.0,1.1,2.29,2.235241481621024,0.2182124496919989,0.1455137915853476,4,0.3686974974440412,同比增长,稳定,1.0346620159324167,0.7311306999638125,117.01035896375332,一次性占比高；地产链折价,Watch,42,保留但加治理折价,关联交易 1 次；延迟刊发/停复牌相关 4 次,0,0,0,0,1,4,0,0,0,0,0,0,connected: (1) CONNECTED TRANSACTION; AND (2) CONTINUING CONNECTED TRANSACTIONS || delay_suspend: FURTHER DELAY IN DESPATCH OF CIRCULAR AND GRANT OF WAIVER FROM STRICT COMPLIANCE WITH RULE 14.41(A) OF THE LISTING RULES || delay_suspend: TRADING HALT,,,88.72580111000848
B,87.35808643408728,03337.HK,安东油田服务,原始初筛,,2521429215.0,3509500.0,0.6,6.1,0.3370748559636657,-2.05776032463398,0.0969842811946636,2,0.1969766008201774,同比增长,同比增长,4.283116074409113,0.0306842852930928,76.45212070244347,非严格净现金；回购多于现金分红,Clean,6,暂未命中明显治理红旗,盈利警告 3 次,0,0,0,0,0,0,0,0,0,0,0,3,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,87.35808643408728
B,94.33214954607963,00393.HK,旭日企业,补充宽筛,,1995000000.0,375960.0,0.67,26.54,1.6704193923257806,0.2225325818746867,0.0764676465062656,4,2.1742178354794084,同比增长,稳定,2.193862686991184,0.8217915292114505,106.35731181531476,一次性占比高；派息透支,Watch,36,保留但加治理折价,稀释融资/配股供股 2 次；关联交易频繁 8 次；盈利警告 3 次,0,0,2,0,8,0,0,0,0,0,0,3,dilution: Completion of Subscription of New Shares under General Mandate || dilution: Subscription of New Shares under General Mandate || connected: Connected Transaction in relation to the Provision of Consulting Services || connected: Connected Transaction - Construction Agreement in relation to the Fitting-out Works for Certain Mock-ups || profit_warning: Profit Warning - Update on Impairment Loss - Debt Investment || profit_warning: Update on Profit Warning,,,84.33214954607963
B,94.0025750461397,01045.HK,亚太卫星,原始初筛,,2275002625.0,5051622.0,0.37,16.09,3.5070598017301777,0.7757189816605158,0.0325801996118575,4,0.5803864433631323,同比下滑,稳定,2.470358677380255,0.6782844856851873,103.07516124469528,一次性占比高；利润趋势弱,Watch,26,保留但加治理折价,延迟刊发/停复牌相关 1 次；审计/核数师风险 1 次；盈利警告 2 次,0,0,0,0,0,1,1,0,0,0,1,2,delay_suspend: FURTHER DELAY IN DISPATCH OF CIRCULAR IN RELATION TO CONTINUING CONNECTED TRANSACTIONS || audit: PROPOSED CHANGE OF AUDITOR || director_auditor_change: PROPOSED CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,84.0025750461397
B,92.4020255979122,02391.HK,涂鸦智能-W,补充宽筛,,9691238732.0,48580.0,1.23,19.84,8.666060104268075,0.6110930863404511,0.0506763198370459,2,1.2065641734323718,同比增长,稳定,4.33977132649207,0.1753498013473829,95.07535855764309,派息透支；回购多于现金分红,Watch,37,保留但加治理折价,关联交易 1 次；审计/核数师风险 4 次,0,0,0,0,1,0,4,0,0,0,0,0,"connected: CONTINUING CONNECTED TRANSACTION - RENEWED CLOUD SERVICES AND TECHNICAL SERVICES FRAMEWORK AGREEMENT || audit: PRELIMINARY UNAUDITED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED DECEMBER 31, 2025 AND DECLARATION OF CASH DIVIDEND || audit: PRELIMINARY UNAUDITED ANNUAL RESULTS ANNOUNCEMENT FOR THE YEAR ENDED DECEMBER 31, 2024 AND DECLARATION OF DIVIDEND",,,82.4020255979122
